development_id,development_anchor_hud_id,hud_id,episode_number,project,proj_add,proj_cty,proj_st,state_id,yr_pis,yr_alloc,n_unitsr,li_unitr,final_decision,final_reason_code,member_action,adjudicated_development_id,adjudicated_development_anchor_hud_id
DEV_NCA19910110,NCA19910110,NCA19929033,5,FOX HOLLOW,1721 FOX HOLLOW DR,RALEIGH,NC,9001941,1992,1991,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19910110,NCA19910110
DEV_NCA19910125,NCA19910125,NCA19910125,1,FOX HOLLOW APTS,2707 BIG OAK ST,RALEIGH,NC,9002276,1991,1990,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19910125,NCA19910125
DEV_NCA19910125,NCA19910125,NCA19910130,2,FOX HOLLOW APTS,2708 BIG OAK ST,RALEIGH,NC,9002066,1991,1990,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19910125,NCA19910125
DEV_NCA19910125,NCA19910125,NCA19910135,3,FOX HOLLOW APTS,2709 BIG OAK ST,RALEIGH,NC,9001943,1991,1990,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19910125,NCA19910125
DEV_NCA19910125,NCA19910125,NCA19910140,4,FOX HOLLOW APTS,2710 BIG OAK ST,RALEIGH,NC,9001944,1991,1990,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19910125,NCA19910125
DEV_NCA19910125,NCA19910125,NCA19910145,5,FOX HOLLOW APTS,2711 BIG OAK ST,RALEIGH,NC,9002275,1991,1990,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19910125,NCA19910125
DEV_NCA19910125,NCA19910125,NCA19910150,6,FOX HOLLOW APTS,2712 BIG OAK ST,RALEIGH,NC,9001754,1991,1990,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19910125,NCA19910125
DEV_NCA19910125,NCA19910125,NCA19910155,7,FOX HOLLOW APTS,2713 BIG OAK ST,RALEIGH,NC,9001945,1991,1990,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19910125,NCA19910125
DEV_NCA19910125,NCA19910125,NCA19910160,8,FOX HOLLOW APTS,2714 BIG OAK ST,RALEIGH,NC,9001946,1991,1990,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19910125,NCA19910125
DEV_NCA19910125,NCA19910125,NCA19910165,9,FOX HOLLOW APTS,2715 BIG OAK ST,RALEIGH,NC,9001947,1991,1990,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19910125,NCA19910125
DEV_NCA19910125,NCA19910125,NCA19910170,10,FOX HOLLOW APTS,2717 BIG OAK ST,RALEIGH,NC,9001948,1991,1990,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19910125,NCA19910125
DEV_NCA19910185,NCA19910185,NCA19910185,1,FOX HOLLOW SUBDIVISION,1720 FOX HOLLOW DR,RALEIGH,NC,9001966,1991,1991,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19910185,NCA19910185
DEV_NCA19910185,NCA19910185,NCA19910200,2,FOX HOLLOW SUBDIVISION,1803 FOX HOLLOW DR,RALEIGH,NC,9001964,1991,1991,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19910185,NCA19910185
DEV_NCA19910185,NCA19910185,NCA19910205,3,FOX HOLLOW SUBDIVISION,1805 FOX HOLLOW DR,RALEIGH,NC,9001992,1991,1991,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19910185,NCA19910185
DEV_NCA19910185,NCA19910185,NCA19910210,4,FOX HOLLOW SUBDIVISION,2727 BIG OAK ST,RALEIGH,NC,598,1991,1991,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19910185,NCA19910185
DEV_NCA19910185,NCA19910185,NCA19910215,5,FOX HOLLOW SUBDIVISION,2729 BIG OAK ST,RALEIGH,NC,611,1991,1991,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19910185,NCA19910185
DEV_NCA19910185,NCA19910185,NCA19919031,6,FOX HOLLOW SUBDIVISION,2727 BIG OAK STREET,RALEIGH,NC,9000884,1991,1991,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19910185,NCA19910185
DEV_NCA19910185,NCA19910185,NCA19919032,7,FOX HOLLOW SUBDIVISION,1722 FOX HOLLOW DR,RALEIGH,NC,9000886,1991,1991,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19910185,NCA19910185
DEV_NCA19910185,NCA19910185,NCA19919035,8,FOX HOLLOW SUBDIVISION,1718 FOX HOLLOW DR,RALEIGH,NC,9001965,1991,1991,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19910185,NCA19910185
DEV_NCA19910185,NCA19910185,NCA19919037,9,FOX HOLLOW SUBDIVISION,1716 FOX HOLLOW DR,RALEIGH,NC,9001963,1991,1991,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19910185,NCA19910185
DEV_NCA19910185,NCA19910185,NCA19919038,10,FOX HOLLOW SUBDIVISION,1801 FOX HOLLOW DR,RALEIGH,NC,9001962,1991,1991,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19910185,NCA19910185
DEV_NCA19910185,NCA19910185,NCA19920220,11,FOX HOLLOW SUBDIVISION,1723 FOX HOLLOW DR,RALEIGH,NC,9000899,1992,1991,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19910185,NCA19910185
DEV_NCA19910185,NCA19910185,NCA19920225,12,FOX HOLLOW SUBDIVISION,1725 FOX HOLLOW DR,RALEIGH,NC,9000900,1992,1991,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19910185,NCA19910185
DEV_NCA19910185,NCA19910185,NCA19920230,13,FOX HOLLOW SUBDIVISION,2704 FOXTAIL COURT,RALEIGH,NC,9001975,1992,1991,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19910185,NCA19910185
DEV_NCA19910185,NCA19910185,NCA19920235,14,FOX HOLLOW SUBDIVISION,2705 FOX TAIL CT,RALEIGH,NC,659,1992,1991,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19910185,NCA19910185
DEV_NCA19910185,NCA19910185,NCA19920240,15,FOX HOLLOW SUBDIVISION,2706 FOXTAIL CT,RALEIGH,NC,9001976,1992,1991,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19910185,NCA19910185
DEV_NCA19910185,NCA19910185,NCA19920245,16,FOX HOLLOW SUBDIVISION,2707 FOX TAIL CT,RALEIGH,NC,662,1992,1991,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19910185,NCA19910185
DEV_NCA19910185,NCA19910185,NCA19920250,17,FOX HOLLOW SUBDIVISION,2709 FOX TAIL CT,RALEIGH,NC,629,1992,1991,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19910185,NCA19910185
DEV_NCA19910185,NCA19910185,NCA19920255,18,FOX HOLLOW SUBDIVISION,2711 FOX TAIL CT,RALEIGH,NC,630,1992,1991,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19910185,NCA19910185
DEV_NCA19910185,NCA19910185,NCA19920275,19,FOX HOLLOW SUBDIVISION,2811 FERRET CT,RALEIGH,NC,658,1992,1991,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19910185,NCA19910185
DEV_NCA19910185,NCA19910185,NCA19929036,20,FOX HOLLOW SUBDIVISION,1710 FOX HOLLOW DR,RALEIGH,NC,9000888,1992,1991,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19910185,NCA19910185
DEV_NCA19910185,NCA19910185,NCA19929039,21,FOX HOLLOW SUBDIVISION,2805 FERRET CT,RALEIGH,NC,9001959,1992,1991,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19910185,NCA19910185
DEV_NCA19910185,NCA19910185,NCA19929040,22,FOX HOLLOW SUBDIVISION,2807 FERRET CT,RALEIGH,NC,9001960,1992,1991,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19910185,NCA19910185
DEV_NCA19910185,NCA19910185,NCA19929041,23,FOX HOLLOW SUBDIVISION,2809 FERRET CT,RALEIGH,NC,9001961,1992,1991,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19910185,NCA19910185
DEV_NCA19910185,NCA19910185,NCA19929042,24,FOX HOLLOW SUBDIVISION,2709 FOXTAIL CT,RALEIGH,NC,9001967,1992,1991,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19910185,NCA19910185
DEV_NCA19910185,NCA19910185,NCA19929043,25,FOX HOLLOW SUBDIVISION,2711 FOXTAIL CT,RALEIGH,NC,9001968,1992,1991,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19910185,NCA19910185
DEV_NCA19910185,NCA19910185,NCA19929044,26,FOX HOLLOW SUBDIVISION,1719 FOX HOLLOW DR,RALEIGH,NC,9001973,1992,1991,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19910185,NCA19910185
DEV_NCA19910185,NCA19910185,NCA19929045,27,FOX HOLLOW SUBDIVISION,2811 FERRET COURT,RALEIGH,NC,9001974,1992,1991,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19910185,NCA19910185
DEV_NCA19910185,NCA19910185,NCA19929048,28,FOX HOLLOW SUBDIVISION,2705 FOXTAIL COURT,RALEIGH,NC,9000885,1992,1991,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19910185,NCA19910185
DEV_NCA19910185,NCA19910185,NCA19929049,29,FOX HOLLOW SUBDIVISION,1708 FOX HOLLOW DR,RALEIGH,NC,9000887,1992,1991,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19910185,NCA19910185
DEV_NCA19910225,NCA19910225,NCA19910225,1,HEATHFIELD APTS II,143 S MORROW AVE,ALBEMARLE,NC,533,1991,1990,4,4,accept,duplicate_or_parallel_financing_records,retain_provisional_group,DEV_NCA19910225,NCA19910225
DEV_NCA19910225,NCA19910225,NCA19919040,2,HEATHFIELD APTS II,143 145 147 149 S MORROW AV,ALBEMARLE,NC,9001052,1991,1990,4,4,accept,duplicate_or_parallel_financing_records,retain_provisional_group,DEV_NCA19910225,NCA19910225
DEV_NCA19910360,NCA19910360,NCA19910360,1,PUNGO VILLAGE,928 PUNGO VILLAGE ROAD,BELHAVEN,NC,9001385,1991,1990,38,38,accept,duplicate_or_parallel_financing_records,retain_provisional_group,DEV_NCA19910360,NCA19910360
DEV_NCA19910360,NCA19910360,NCA19919277,2,PUNGO VILLAGE,928 PUNGO VILLAGE ROAD,BELHAVEN,NC,9001385,1991,1990,38,38,accept,duplicate_or_parallel_financing_records,retain_provisional_group,DEV_NCA19910360,NCA19910360
DEV_NCA19910365,NCA19910365,NCA19910365,1,QUAD OAK DRIVE,5 QUAD OAK DR,GREENSBORO,NC,686,1991,1991,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19910365,NCA19910365
DEV_NCA19910365,NCA19910365,NCA19910370,2,QUAD OAK DRIVE,7 QUAD OAK DR,GREENSBORO,NC,685,1991,1991,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19910365,NCA19910365
DEV_NCA19910365,NCA19910365,NCA19919063,3,QUAD OAK DRIVE,7 QUAD OAK DRIVE,GREENSBORO,NC,9001591,1991,1991,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19910365,NCA19910365
DEV_NCA19910365,NCA19910365,NCA19919064,4,QUAD OAK DRIVE,5 QUAD OAK DRIVE,GREENSBORO,NC,9001593,1991,1991,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19910365,NCA19910365
DEV_NCA19910375,NCA19910375,NCA19910375,1,RESIDENCE,3938 EASTLAND AVE,GREENSBORO,NC,9001549,1991,1990,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19910375,NCA19910375
DEV_NCA19910375,NCA19910375,NCA19920425,2,RESIDENCE,202 AUNT MARY AVE,GREENSBORO,NC,9001459,1992,1991,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19910375,NCA19910375
DEV_NCA19910375,NCA19910375,NCA19920430,3,RESIDENCE,2907 LIBERTY ROAD,GREENSBORO,NC,9001480,1992,1992,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19910375,NCA19910375
DEV_NCA19910375,NCA19910375,NCA19920435,4,RESIDENCE,4707 FOREST VILLAGE DR,GREENSBORO,NC,919,1992,1992,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19910375,NCA19910375
DEV_NCA19910375,NCA19910375,NCA19920635,5,RESIDENCE,2905 LIBERTY ROAD,GREENSBORO,NC,9001481,1992,1992,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19910375,NCA19910375
DEV_NCA19910465,NCA19910465,NCA19910465,1,VANCE CO HOUSING,665 VANCE ST,HENDERSON,NC,570,1991,1990,10,10,accept,duplicate_or_parallel_financing_records,retain_provisional_group,DEV_NCA19910465,NCA19910465
DEV_NCA19910465,NCA19910465,NCA19919076,2,VANCE CO HOUSING,665 667 VANCE ST 1340 1350 NICHOLAS,HENDERSON,NC,9001851,1991,1990,10,10,accept,duplicate_or_parallel_financing_records,retain_provisional_group,DEV_NCA19910465,NCA19910465
DEV_NCA19910485,NCA19910485,NCA19910485,1,VILLAGE SQUARE APTS,1113 WASHINGTON ST,HENDERSON,NC,586,1991,1990,4,4,accept,duplicate_or_parallel_financing_records,retain_provisional_group,DEV_NCA19910485,NCA19910485
DEV_NCA19910485,NCA19910485,NCA19919077,2,VILLAGE SQUARE APTS,1113 15 WASHINGTON 519 21 HILLIARD ST,HENDERSON,NC,9002113,1991,1990,4,4,accept,duplicate_or_parallel_financing_records,retain_provisional_group,DEV_NCA19910485,NCA19910485
DEV_NCA19919050,NCA19919050,NCA19919050,1,PWE FOX HOLLOW SUBDIVISION,2729 BIG OAK STREET,RALEIGH,NC,9001597,1991,1991,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19919050,NCA19919050
DEV_NCA19919050,NCA19919050,NCA19929078,2,PWE FOX HOLLOW SUBDIVISION,2707 FOXTAIL COURT,RALEIGH,NC,9002080,1992,1991,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19919050,NCA19919050
DEV_NCA19919051,NCA19919051,NCA19919051,1,PWE MENLO PARK,1711 TENTH ST,GREENSBORO,NC,9000943,1991,1990,2,2,accept,duplicate_or_parallel_financing_records,retain_provisional_group,DEV_NCA19919051,NCA19919051
DEV_NCA19919051,NCA19919051,NCA19919052,2,PWE MENLO PARK,1703 TENTH ST,GREENSBORO,NC,9000944,1991,1990,2,2,accept,duplicate_or_parallel_financing_records,retain_provisional_group,DEV_NCA19919051,NCA19919051
DEV_NCA19919051,NCA19919051,NCA19919053,3,PWE MENLO PARK,1709 TENTH ST,GREENSBORO,NC,9000945,1991,1990,2,2,accept,duplicate_or_parallel_financing_records,retain_provisional_group,DEV_NCA19919051,NCA19919051
DEV_NCA19919051,NCA19919051,NCA19919054,4,PWE MENLO PARK,1707 A B TENTH ST,GREENSBORO,NC,9000946,1991,1990,2,2,accept,duplicate_or_parallel_financing_records,retain_provisional_group,DEV_NCA19919051,NCA19919051
DEV_NCA19919051,NCA19919051,NCA19919055,5,PWE MENLO PARK,1804 TUCKER ST,GREENSBORO,NC,9000947,1991,1990,2,2,accept,duplicate_or_parallel_financing_records,retain_provisional_group,DEV_NCA19919051,NCA19919051
DEV_NCA19919051,NCA19919051,NCA19919056,6,PWE MENLO PARK,1802 A B TUCKER STREET,GREENSBORO,NC,9001594,1991,1990,2,2,accept,duplicate_or_parallel_financing_records,retain_provisional_group,DEV_NCA19919051,NCA19919051
DEV_NCA19920085,NCA19920085,NCA19920085,1,BERKSHIRE DOWNS,8112 FARMLEA CIR,RALEIGH,NC,776,1992,1991,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19920085,NCA19920085
DEV_NCA19920085,NCA19920085,NCA19929012,2,BERKSHIRE DOWNS,8100 FARMLEA CIRCLE,RALEIGH,NC,9002005,1992,1991,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19920085,NCA19920085
DEV_NCA19920085,NCA19920085,NCA19929013,3,BERKSHIRE DOWNS,8112 FARMLEA CIRCLE,RALEIGH,NC,9002001,1992,1991,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19920085,NCA19920085
DEV_NCA19920085,NCA19920085,NCA19930095,4,BERKSHIRE DOWNS,8108 FARMLEA CIR,RALEIGH,NC,774,1993,1991,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19920085,NCA19920085
DEV_NCA19920085,NCA19920085,NCA19930100,5,BERKSHIRE DOWNS,8110 FARMLEA CIR,RALEIGH,NC,775,1993,1991,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19920085,NCA19920085
DEV_NCA19920085,NCA19920085,NCA19930105,6,BERKSHIRE DOWNS,8114 FARMLEA CIR,RALEIGH,NC,777,1993,1991,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19920085,NCA19920085
DEV_NCA19920085,NCA19920085,NCA19930110,7,BERKSHIRE DOWNS,8115 FARMLEA CIR,RALEIGH,NC,778,1993,1991,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19920085,NCA19920085
DEV_NCA19920085,NCA19920085,NCA19930115,8,BERKSHIRE DOWNS,8117 FARMLEA CIR,RALEIGH,NC,779,1993,1991,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19920085,NCA19920085
DEV_NCA19920085,NCA19920085,NCA19930120,9,BERKSHIRE DOWNS,8119 FARMLEA CIR,RALEIGH,NC,9002003,1993,1991,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19920085,NCA19920085
DEV_NCA19920085,NCA19920085,NCA19930125,10,BERKSHIRE DOWNS,8121 FARMLEA CIR,RALEIGH,NC,781,1993,1991,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19920085,NCA19920085
DEV_NCA19920085,NCA19920085,NCA19930130,11,BERKSHIRE DOWNS,8123 FARMLEA CIR,RALEIGH,NC,782,1993,1991,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19920085,NCA19920085
DEV_NCA19920085,NCA19920085,NCA19930135,12,BERKSHIRE DOWNS,8125 FARMLEA CIR,RALEIGH,NC,783,1993,1991,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19920085,NCA19920085
DEV_NCA19920085,NCA19920085,NCA19939012,13,BERKSHIRE DOWNS,8125 FARMLEA CIR,RALEIGH,NC,9002067,1993,1991,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19920085,NCA19920085
DEV_NCA19920085,NCA19920085,NCA19939014,14,BERKSHIRE DOWNS,8114 FARMLEA CIR,RALEIGH,NC,9002002,1993,1991,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19920085,NCA19920085
DEV_NCA19920085,NCA19920085,NCA19939015,15,BERKSHIRE DOWNS,8110 FARMLEA CIR,RALEIGH,NC,9002000,1993,1991,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19920085,NCA19920085
DEV_NCA19920085,NCA19920085,NCA19939016,16,BERKSHIRE DOWNS,8108 FARMLEA CIR,RALEIGH,NC,9001999,1993,1991,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19920085,NCA19920085
DEV_NCA19920085,NCA19920085,NCA19939017,17,BERKSHIRE DOWNS,8115 FARMLEA CIR,RALEIGH,NC,9001991,1993,1991,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19920085,NCA19920085
DEV_NCA19920085,NCA19920085,NCA19939018,18,BERKSHIRE DOWNS,8123 FARMLEA CIR,RALEIGH,NC,9001931,1993,1991,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19920085,NCA19920085
DEV_NCA19920085,NCA19920085,NCA19939019,19,BERKSHIRE DOWNS,8121 FARMLEA CIR,RALEIGH,NC,9002004,1993,1991,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19920085,NCA19920085
DEV_NCA19920090,NCA19920090,NCA19920090,1,BERKSHIRE DOWNS WEST,8102 FARMLEA CIR,RALEIGH,NC,616,1992,1991,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19920090,NCA19920090
DEV_NCA19920090,NCA19920090,NCA19929014,2,BERKSHIRE DOWNS WEST,8102 FARMLEA CIRCLE,RALEIGH,NC,9002006,1992,1991,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19920090,NCA19920090
DEV_NCA19920095,NCA19920095,NCA19920095,1,BERKSHIRE DOWNS WEST SUBDIVISION,8104 FARMLEA CIR,RALEIGH,NC,617,1992,1991,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19920095,NCA19920095
DEV_NCA19920095,NCA19920095,NCA19929015,2,BERKSHIRE DOWNS WEST SUBDIVISION,8104 FARMLEA CIRCLE,RALEIGH,NC,9002074,1992,1991,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19920095,NCA19920095
DEV_NCA19920130,NCA19920130,NCA19920130,1,COURTNEY LANE TOWNHOMES,4707 COURTNEY LN,RALEIGH,NC,722,1992,1991,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19920130,NCA19920130
DEV_NCA19920130,NCA19920130,NCA19920140,2,COURTNEY LANE TOWNHOMES,4701 COURTNEY LN,RALEIGH,NC,713,1992,1991,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19920130,NCA19920130
DEV_NCA19920130,NCA19920130,NCA19920145,3,COURTNEY LANE TOWNHOMES,4703 COURTNEY LN,RALEIGH,NC,714,1992,1991,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19920130,NCA19920130
DEV_NCA19920130,NCA19920130,NCA19920150,4,COURTNEY LANE TOWNHOMES,4705 COURTNEY LN,RALEIGH,NC,721,1992,1991,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19920130,NCA19920130
DEV_NCA19920130,NCA19920130,NCA19920155,5,COURTNEY LANE TOWNHOMES,4715 COURTNEY LN,RALEIGH,NC,718,1992,1991,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19920130,NCA19920130
DEV_NCA19920130,NCA19920130,NCA19920160,6,COURTNEY LANE TOWNHOMES,4719 COURTNEY LN,RALEIGH,NC,720,1992,1991,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19920130,NCA19920130
DEV_NCA19920130,NCA19920130,NCA19929023,7,COURTNEY LANE TOWNHOMES,4719 COURTNEY LANE,RALEIGH,NC,9002029,1992,1991,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19920130,NCA19920130
DEV_NCA19920130,NCA19920130,NCA19929024,8,COURTNEY LANE TOWNHOMES,4705 COURTNEY LANE,RALEIGH,NC,9001925,1992,1991,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19920130,NCA19920130
DEV_NCA19920130,NCA19920130,NCA19929025,9,COURTNEY LANE TOWNHOMES,4715 COURTNEY LANE,RALEIGH,NC,9002027,1992,1991,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19920130,NCA19920130
DEV_NCA19920130,NCA19920130,NCA19929026,10,COURTNEY LANE TOWNHOMES,4701 COURTNEY LANE,RALEIGH,NC,9001953,1992,1991,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19920130,NCA19920130
DEV_NCA19920130,NCA19920130,NCA19929027,11,COURTNEY LANE TOWNHOMES,4703 COURTNEY LANE,RALEIGH,NC,9001954,1992,1991,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19920130,NCA19920130
DEV_NCA19920135,NCA19920135,NCA19920135,1,COURTNEY LANE,4717 COURTNEY LANE,RALEIGH,NC,9002028,1992,1991,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19920135,NCA19920135
DEV_NCA19920135,NCA19920135,NCA19929022,2,COURTNEY LANE,4707 COURTNEY LANE,RALEIGH,NC,9002068,1992,1991,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19920135,NCA19920135
DEV_NCA19920180,NCA19920180,NCA19920180,1,FISHER HEIGHTS APTS,209 LORD ANSON DR,RALEIGH,NC,763,1992,1991,2,2,accept,same_property_changed_or_component_totals,retain_provisional_group,DEV_NCA19920180,NCA19920180
DEV_NCA19920180,NCA19920180,NCA19929031,2,FISHER HEIGHTS APTS,209 LORD ANSON RD,RALEIGH,NC,9001715,1992,1991,1,1,accept,same_property_changed_or_component_totals,retain_provisional_group,DEV_NCA19920180,NCA19920180
DEV_NCA19920300,NCA19920300,NCA19920300,1,HOPKINS STREET APTS,705 HOPKINS ST,DURHAM,NC,744,1992,1991,4,4,accept,duplicate_or_parallel_financing_records,retain_provisional_group,DEV_NCA19920300,NCA19920300
DEV_NCA19920300,NCA19920300,NCA19929054,2,HOPKINS STREET APTS,705 709 HOPKINS ST,DURHAM,NC,9002251,1992,1991,4,4,accept,duplicate_or_parallel_financing_records,retain_provisional_group,DEV_NCA19920300,NCA19920300
DEV_NCA19920305,NCA19920305,NCA19920305,1,INGLESIDE APTS,3000 INGLESIDE AVE,GREENSBORO,NC,708,1992,1991,3,3,accept,duplicate_or_parallel_financing_records,retain_provisional_group,DEV_NCA19920305,NCA19920305
DEV_NCA19920305,NCA19920305,NCA19929055,2,INGLESIDE APTS,3000 INGLESIDE AVE,GREENSBORO,NC,9001632,1992,1991,3,3,accept,duplicate_or_parallel_financing_records,retain_provisional_group,DEV_NCA19920305,NCA19920305
DEV_NCA19920320,NCA19920320,NCA19920320,1,LANE WOODS:: LOT 6,1611 PECAN CT N,WILSON,NC,900,1992,1992,4,4,accept,duplicate_or_parallel_financing_records,retain_provisional_group,DEV_NCA19920320,NCA19920320
DEV_NCA19920320,NCA19920320,NCA19929058,2,LANE WOODS LOT 6,1611 PECAN COURT,WILSON,NC,9001519,1992,1992,4,4,accept,duplicate_or_parallel_financing_records,retain_provisional_group,DEV_NCA19920320,NCA19920320
DEV_NCA19920335,NCA19920335,NCA19920335,1,LOMBARDY STREET,1111 LOMBARDY ST,GREENSBORO,NC,871,1992,1992,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19920335,NCA19920335
DEV_NCA19920335,NCA19920335,NCA19920340,2,LOMBARDY STREET,1115 LOMBARDY ST,GREENSBORO,NC,872,1992,1992,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19920335,NCA19920335
DEV_NCA19920335,NCA19920335,NCA19929059,3,LOMBARDY STREET,1111 LOMBARDY STREET,GREENSBORO,NC,9001624,1992,1992,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19920335,NCA19920335
DEV_NCA19920335,NCA19920335,NCA19929060,4,LOMBARDY STREET,1115 LOMBARDY STREET,GREENSBORO,NC,9001625,1992,1992,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19920335,NCA19920335
DEV_NCA19920375,NCA19920375,NCA19920375,1,MCLOUIS CLAYTON RENTAL UNIT,236 GORDON ST,HIGH POINT,NC,729,1992,1991,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19920375,NCA19920375
