single_address_question_id,development_id,development_name,first_pis_year,n_units_development,review_cluster_id,development_anchor_hud_id,adjudicated_development_id,adjudicated_development_anchor_hud_id,n_review_cluster_members,member_action,shared_geocoding_query_decision,source_rows_changed
SAQ_0983,DEV_SCA19930008,AMES MANOR 15,1993,4,SAC_01906,SCA19930008,DEV_SCA19930008,SCA19930008,1,retain_current_development,not_approved,FALSE
SAQ_0983,DEV_SCA19930009,AMES MANOR 16,1993,4,SAC_01907,SCA19930009,DEV_SCA19930009,SCA19930009,1,retain_current_development,not_approved,FALSE
SAQ_0983,DEV_SCA19920050,AMES 11 ASSOC,1992,4,SAC_01908,SCA19920050,DEV_SCA19920050,SCA19920050,1,retain_current_development,not_approved,FALSE
SAQ_0983,DEV_SCA19920055,AMES 12 MANOR,1992,4,SAC_01909,SCA19920055,DEV_SCA19920055,SCA19920055,1,retain_current_development,not_approved,FALSE
SAQ_0983,DEV_SCA19920060,AMES 5 ASSOC,1992,4,SAC_01910,SCA19920060,DEV_SCA19920060,SCA19920060,1,retain_current_development,not_approved,FALSE
SAQ_0983,DEV_SCA19920065,AMES 6 ASSOC,1992,4,SAC_01911,SCA19920065,DEV_SCA19920065,SCA19920065,1,retain_current_development,not_approved,FALSE
SAQ_0983,DEV_SCA19920070,AMES 7 ASSOC,1992,4,SAC_01912,SCA19920070,DEV_SCA19920070,SCA19920070,1,retain_current_development,not_approved,FALSE
SAQ_0983,DEV_SCA19920075,AMES 8 ASSOC,1992,4,SAC_01913,SCA19920075,DEV_SCA19920075,SCA19920075,1,retain_current_development,not_approved,FALSE
SAQ_0983,DEV_SCA19920080,AMES 9 ASSOC,1992,4,SAC_01914,SCA19920080,DEV_SCA19920080,SCA19920080,1,retain_current_development,not_approved,FALSE
SAQ_0983,DEV_SCA19930001,AMES MANOR 1,1993,4,SAC_01915,SCA19930001,DEV_SCA19930001,SCA19930001,1,retain_current_development,not_approved,FALSE
SAQ_0984,DEV_SCA20060005,SEVEN FARMS APTS,2006,71,SAC_01916,SCA20060005,DEV_SCA20060005,SCA20060005,1,retain_current_development,not_approved,FALSE
SAQ_0984,DEV_SCA20100095,SEVEN FARMS VILLAGE,2010,42,SAC_01917,SCA20100095,DEV_SCA20100095,SCA20100095,1,retain_current_development,not_approved,FALSE
SAQ_0985,DEV_SCA19980035,CULPEPPER LANDING APTS,1998,119,SAC_01918,SCA19980035,DEV_SCA19980035,SCA19980035,1,retain_current_development,not_approved,FALSE
SAQ_0985,DEV_SCA19980041,CULPEPPER LANDING II APTS,1998,85,SAC_01919,SCA19980041,DEV_SCA19980041,SCA19980041,1,retain_current_development,not_approved,FALSE
SAQ_0986,DEV_SCA20010080,SHEMWOOD CROSSING,2001,200,SAC_01920,SCA20010080,DEV_SCA20010080,SCA20010080,1,retain_current_development,not_approved,FALSE
SAQ_0986,DEV_SCA20240008,WATERS AT AUGUSTA,2024,200,SAC_01921,SCA20240008,DEV_SCA20240008,SCA20240008,1,retain_current_development,not_approved,FALSE
SAQ_0987,DEV_SCA20120900,PARKSIDE AT VERDAE,2012,56,SAC_01922,SCA20120900,DEV_SCA20120900,SCA20120900,1,retain_current_development,not_approved,FALSE
SAQ_0987,DEV_SCA20231008,PARKLYN,2023,90,SAC_01923,SCA20231008,DEV_SCA20231008,SCA20231008,1,retain_current_development,not_approved,FALSE
SAQ_0988,DEV_SCA19960020,CHIMNEY RIDGE APTS PHASE II,1996,48,SAC_01924,SCA19960020,DEV_SCA19960020,SCA19960020,1,retain_current_development,not_approved,FALSE
SAQ_0988,DEV_SCA19960021,CHIMNEY RIDGE APTS,1996,152,SAC_01925,SCA19960021,DEV_SCA19960021,SCA19960021,1,retain_current_development,not_approved,FALSE
SAQ_0989,DEV_SCA20020015,COUNTRY GARDEN ESTATES I,2002,50,SAC_01926,SCA20020015,DEV_SCA20020015,SCA20020015,1,retain_current_development,not_approved,FALSE
SAQ_0989,DEV_SCA20040037,COUNTRY GARDEN ESTATES 2,2004,50,SAC_01927,SCA20040037,DEV_SCA20040037,SCA20040037,1,retain_current_development,not_approved,FALSE
SAQ_0990,DEV_SCA20010048,INDIAN HILLS APTS,2001,60,SAC_01928,SCA20010048,DEV_SCA20010048,SCA20010048,2,merge_to_review_cluster,not_approved,FALSE
SAQ_0990,DEV_SCA20191006,INDIAN HILLS,2019,60,SAC_01928,SCA20191006,DEV_SCA20010048,SCA20010048,2,merge_to_review_cluster,not_approved,FALSE
SAQ_0991,DEV_SCA20050027,"CANEBREAK, A LP",2005,120,SAC_01929,SCA20050027,DEV_SCA20050027,SCA20050027,2,merge_to_review_cluster,not_approved,FALSE
SAQ_0991,DEV_SCA20212001,CANEBREAK APARTMENTS,2021,120,SAC_01929,SCA20212001,DEV_SCA20050027,SCA20050027,2,merge_to_review_cluster,not_approved,FALSE
SAQ_0992,DEV_SDA19880035,MEL ROS VILLAGE,1988,40,SAC_01930,SDA19880035,DEV_SDA19880035,SDA19880035,1,retain_current_development,not_approved,FALSE
SAQ_0992,DEV_SDA20120015,JORDAN PARK TOWNHOMES,2012,40,SAC_01931,SDA20120015,DEV_SDA20120015,SDA20120015,1,retain_current_development,not_approved,FALSE
SAQ_0993,DEV_SDA19990025,LINCOLN APTS,1999,30,SAC_01932,SDA19990025,DEV_SDA19990025,SDA19990025,1,retain_current_development,not_approved,FALSE
SAQ_0993,DEV_SDA19990152,LINCOLN II,1999,30,SAC_01933,SDA19990152,DEV_SDA19990152,SDA19990152,1,retain_current_development,not_approved,FALSE
SAQ_0994,DEV_SDA19910015,COUNTRY VILLAGE,1991,24,SAC_01934,SDA19910015,DEV_SDA19910015,SDA19910015,1,retain_current_development,not_approved,FALSE
SAQ_0994,DEV_SDA19920025,COUNTRY MEADOWS II,1992,20,SAC_01935,SDA19920025,DEV_SDA19920025,SDA19920025,1,retain_current_development,not_approved,FALSE
SAQ_0994,DEV_SDA19920030,COUNTRY MEADOWS III,1992,6,SAC_01936,SDA19920030,DEV_SDA19920030,SDA19920030,1,retain_current_development,not_approved,FALSE
SAQ_0994,DEV_SDA20090233,COUNTRY MEADOWS I,2009,99,SAC_01937,SDA20090233,DEV_SDA20090233,SDA20090233,1,retain_current_development,not_approved,FALSE
SAQ_0995,DEV_SDA19980137,HERITAGE ACRES APTS III,1998,32,SAC_01938,SDA19980137,DEV_SDA19980137,SDA19980137,1,retain_current_development,not_approved,FALSE
SAQ_0995,DEV_SDA20100020,HERITAGE ACRES APTS IV,2010,32,SAC_01939,SDA20100020,DEV_SDA20100020,SDA20100020,1,retain_current_development,not_approved,FALSE
SAQ_0996,DEV_SDA20020035,TOWNE SQUARE APTS,2002,30,SAC_01940,SDA20020035,DEV_SDA20020035,SDA20020035,1,retain_current_development,not_approved,FALSE
SAQ_0996,DEV_SDA20030035,"TOWN SQUARE APTS, PHASE I",2003,40,SAC_01941,SDA20030035,DEV_SDA20030035,SDA20030035,1,retain_current_development,not_approved,FALSE
SAQ_0997,DEV_SDA19920015,CORNELL APTS I,1992,24,SAC_01942,SDA19920015,DEV_SDA19920015,SDA19920015,1,retain_current_development,not_approved,FALSE
SAQ_0997,DEV_SDA19940015,CORNELL APTS II,1994,24,SAC_01943,SDA19940015,DEV_SDA19940015,SDA19940015,1,retain_current_development,not_approved,FALSE
SAQ_0998,DEV_TNA20050015,VILLAGES AT ALTON PARK PHASE II,2005,101,SAC_01944,TNA20050015,DEV_TNA20050015,TNA20050015,1,retain_current_development,not_approved,FALSE
SAQ_0998,DEV_TNA20060135,VILLAGES AT ALTON PARK PHASE III,2006,102,SAC_01945,TNA20060135,DEV_TNA20060135,TNA20060135,1,retain_current_development,not_approved,FALSE
SAQ_0999,DEV_TNA20070055,HERMITAGE MANOR APTS,2007,84,SAC_01946,TNA20070055,DEV_TNA20070055,TNA20070055,2,merge_to_review_cluster,not_approved,FALSE
SAQ_0999,DEV_TNA20090522,AUTUMN WOOD TERRACE APTS,2009,84,SAC_01946,TNA20090522,DEV_TNA20070055,TNA20070055,2,merge_to_review_cluster,not_approved,FALSE
SAQ_1000,DEV_TNA19930095,JAMESTOWN VILLAGE APTS,1993,40,SAC_01947,TNA19930095,DEV_TNA19930095,TNA19930095,2,merge_to_review_cluster,not_approved,FALSE
SAQ_1000,DEV_TNA20202025,JAMESTOWN VILLAGE,2020,40,SAC_01947,TNA20202025,DEV_TNA19930095,TNA19930095,2,merge_to_review_cluster,not_approved,FALSE
SAQ_1001,DEV_TNA20040075,RIVENDELL APTS PHASE I,2004,48,SAC_01948,TNA20040075,DEV_TNA20040075,TNA20040075,1,retain_current_development,not_approved,FALSE
SAQ_1001,DEV_TNA20080509,RIVENDELL APTS PHASE II,2008,48,SAC_01949,TNA20080509,DEV_TNA20080509,TNA20080509,1,retain_current_development,not_approved,FALSE
SAQ_1002,DEV_TNA20080508,UNIVERSITY PLACE II LP,2008,94,SAC_01950,TNA20080508,DEV_TNA20080508,TNA20080508,1,retain_current_development,not_approved,FALSE
SAQ_1002,DEV_TNA20090516,UNIVERSITY PLACE III LP,2009,93,SAC_01951,TNA20090516,DEV_TNA20090516,TNA20090516,1,retain_current_development,not_approved,FALSE
SAQ_1003,DEV_TNA20140015,HERITAGE LANDING PHASE III,2014,105,SAC_01952,TNA20140015,DEV_TNA20140015,TNA20140015,1,retain_current_development,not_approved,FALSE
SAQ_1003,DEV_TNA20158032,MEMPHIS TRIANGLE PHASE IV,2015,67,SAC_01953,TNA20158032,DEV_TNA20158032,TNA20158032,1,retain_current_development,not_approved,FALSE
SAQ_1004,DEV_TNA20070195,ASHLAND LAKES APTS PHASE I,2007,200,SAC_01954,TNA20070195,DEV_TNA20070195,TNA20070195,1,retain_current_development,not_approved,FALSE
SAQ_1004,DEV_TNA20090520,ASHLAND LAKES APTS PHASE II,2009,212,SAC_01955,TNA20090520,DEV_TNA20090520,TNA20090520,1,retain_current_development,not_approved,FALSE
SAQ_1005,DEV_TNA19930120,MOUNTAIN CITY MANOR APTS,1993,40,SAC_01956,TNA19930120,DEV_TNA19930120,TNA19930120,2,merge_to_review_cluster,not_approved,FALSE
SAQ_1005,DEV_TNA20202026,MOUNTAIN CITY MANOR,2020,40,SAC_01956,TNA20202026,DEV_TNA19930120,TNA19930120,2,merge_to_review_cluster,not_approved,FALSE
SAQ_1006,DEV_TNA20202007,PRESERVE AT HIGHLAND RIDGE,2020,201,SAC_01957,TNA20202007,DEV_TNA20202007,TNA20202007,1,retain_current_development,not_approved,FALSE
SAQ_1006,DEV_TNA20202008,PRESERVE AT HIGHLAND RIDGE - PHASE II,2020,60,SAC_01958,TNA20202008,DEV_TNA20202008,TNA20202008,1,retain_current_development,not_approved,FALSE
SAQ_1007,DEV_TNA20080511,KENSINGTON ASSOC APTS II,2008,59,SAC_01959,TNA20080511,DEV_TNA20080511,TNA20080511,1,retain_current_development,not_approved,FALSE
SAQ_1007,DEV_TNA20090800,KENSINGTON ADDITION APTS II,2009,60,SAC_01960,TNA20090800,DEV_TNA20090800,TNA20090800,1,retain_current_development,not_approved,FALSE
SAQ_1008,DEV_TNA19890840,CAMOLOT MANOR APTS,1989,24,SAC_01961,TNA19890840,DEV_TNA19890840,TNA19890840,1,retain_current_development,not_approved,FALSE
SAQ_1008,DEV_TNA20210003,CAMELOT MANOR APARTMENTS,2021,25,SAC_01962,TNA20210003,DEV_TNA20210003,TNA20210003,1,retain_current_development,not_approved,FALSE
SAQ_1009,DEV_TXA19970005,ASTORIA PARK APTS,1997,156,SAC_01963,TXA19970005,DEV_TXA19970005,TXA19970005,1,retain_current_development,not_approved,FALSE
SAQ_1009,DEV_TXA20020110,GREEN ACRES APTS,2002,192,SAC_01964,TXA20020110,DEV_TXA20020110,TXA20020110,1,retain_current_development,not_approved,FALSE
SAQ_1010,DEV_TXA00000265,COTTONWOOD & WESTWAY APTS,,53,SAC_01965,TXA00000265,DEV_TXA00000265,TXA00000265,1,retain_current_development,not_approved,FALSE
SAQ_1010,DEV_TXA19920080,DRIFTWOOD APTS,1992,14,SAC_01966,TXA19920080,DEV_TXA19920080,TXA19920080,1,retain_current_development,not_approved,FALSE
SAQ_1011,DEV_TXA19950180,HUNT'S VIEW APTS,1995,366,SAC_01967,TXA19950180,DEV_TXA19950180,TXA19950180,2,merge_to_review_cluster,not_approved,FALSE
SAQ_1011,DEV_TXA20202782,THE PADDOCK ON PARK ROW (FKA SPANISH PARK),2020,350,SAC_01967,TXA20202782,DEV_TXA19950180,TXA19950180,2,merge_to_review_cluster,not_approved,FALSE
SAQ_1012,DEV_TXA19890340,FAIRVIEW SOUTH APTS,1989,44,SAC_01968,TXA19890340,DEV_TXA19890340,TXA19890340,1,retain_current_development,not_approved,FALSE
SAQ_1012,DEV_TXA20172044,THE OAKS OF FAIRVIEW,2017,98,SAC_01969,TXA20172044,DEV_TXA20172044,TXA20172044,1,retain_current_development,not_approved,FALSE
SAQ_1013,DEV_TXA19910075,BASTROP VILLAGE OAKS APTS,1991,27,SAC_01970,TXA19910075,DEV_TXA19910075,TXA19910075,1,retain_current_development,not_approved,FALSE
SAQ_1013,DEV_TXA19910080,BASTROP VILLAGE OAKS APTS II,1991,20,SAC_01971,TXA19910080,DEV_TXA19910080,TXA19910080,1,retain_current_development,not_approved,FALSE
SAQ_1013,DEV_TXA20193614,BASTROP OAK GROVE,2019,48,SAC_01972,TXA20193614,DEV_TXA20193614,TXA20193614,1,retain_current_development,not_approved,FALSE
SAQ_1014,DEV_TXA00000320,HEIGHTS APTS,,48,SAC_01973,TXA00000320,DEV_TXA00000320,TXA00000320,1,retain_current_development,not_approved,FALSE
SAQ_1014,DEV_TXA20050160,KNOLLWOOD HEIGHTS APTS,2005,64,SAC_01974,TXA20050160,DEV_TXA20050160,TXA20050160,1,retain_current_development,not_approved,FALSE
SAQ_1015,DEV_TXA19870130,BLANCO PLAZA,1987,30,SAC_01975,TXA19870130,DEV_TXA19870130,TXA19870130,1,retain_current_development,not_approved,FALSE
SAQ_1015,DEV_TXA20163013,BLANCO SENIORS APARTMENTS,2016,20,SAC_01976,TXA20163013,DEV_TXA20163013,TXA20163013,1,retain_current_development,not_approved,FALSE
SAQ_1016,DEV_TXA00000468,RANCHO DEL CIELO PHASE II,,87,SAC_01977,TXA00000468,DEV_TXA00000468,TXA00000468,1,retain_current_development,not_approved,FALSE
SAQ_1016,DEV_TXA20010150,RANCHO DEL CIELO PHASE I,2001,124,SAC_01978,TXA20010150,DEV_TXA20010150,TXA20010150,1,retain_current_development,not_approved,FALSE
SAQ_1017,DEV_TXA20050170,LA VILLITA APTS PHASE II,2005,128,SAC_01979,TXA20050170,DEV_TXA20050170,TXA20050170,1,retain_current_development,not_approved,FALSE
SAQ_1017,DEV_TXA20060405,LA VILLITA APTS PHASE I,2006,80,SAC_01980,TXA20060405,DEV_TXA20060405,TXA20060405,1,retain_current_development,not_approved,FALSE
SAQ_1018,DEV_TXA19950420,THE COTTAGES AT MAIN,1995,24,SAC_01981,TXA19950420,DEV_TXA19950420,TXA19950420,2,merge_to_review_cluster,not_approved,FALSE
SAQ_1018,DEV_TXA20181022,THE VILLAGE AT MAIN,2018,24,SAC_01981,TXA20181022,DEV_TXA19950420,TXA19950420,2,merge_to_review_cluster,not_approved,FALSE
SAQ_1019,DEV_TXA19910470,SOUTH TIMBER RIDGE APTS,1991,43,SAC_01982,TXA19910470,DEV_TXA19910470,TXA19910470,1,retain_current_development,not_approved,FALSE
SAQ_1019,DEV_TXA20172047,TIMBER RIDGE APARTMENTS,2017,44,SAC_01983,TXA20172047,DEV_TXA20172047,TXA20172047,1,retain_current_development,not_approved,FALSE
SAQ_1020,DEV_TXA20120809,SILVERLEAF AT CHANDLER II,2012,44,SAC_01984,TXA20120809,DEV_TXA20120809,TXA20120809,1,retain_current_development,not_approved,FALSE
SAQ_1020,DEV_TXA20202780,SILVERLEAF AT CHANDLER III,2020,60,SAC_01985,TXA20202780,DEV_TXA20202780,TXA20202780,1,retain_current_development,not_approved,FALSE
SAQ_1021,DEV_TXA20070400,VILLAS AT COSTA TARRAGONA I,2007,250,SAC_01986,TXA20070400,DEV_TXA20070400,TXA20070400,1,retain_current_development,not_approved,FALSE
SAQ_1021,DEV_TXA20120829,VILLAS AT COSTA TARRAGONA II,2012,96,SAC_01987,TXA20120829,DEV_TXA20120829,TXA20120829,1,retain_current_development,not_approved,FALSE
SAQ_1022,DEV_TXA20010160,ROSELAND TOWNHOMES,2001,189,SAC_01988,TXA20010160,DEV_TXA20010160,TXA20010160,1,retain_current_development,not_approved,FALSE
SAQ_1022,DEV_TXA20030285,ROSELAND ESTATES,2003,138,SAC_01989,TXA20030285,DEV_TXA20030285,TXA20030285,1,retain_current_development,not_approved,FALSE
SAQ_1023,DEV_TXA19880465,EL SHADDAI,1988,100,SAC_01990,TXA19880465,DEV_TXA19880465,TXA19880465,2,merge_to_review_cluster,not_approved,FALSE
SAQ_1023,DEV_TXA20163050,PEOPLES EL SHADDAI VILLAGE,2016,100,SAC_01990,TXA20163050,DEV_TXA19880465,TXA19880465,2,merge_to_review_cluster,not_approved,FALSE
SAQ_1024,DEV_TXA0000X904,TERRACE AT HIGHLAND HILLS,,300,SAC_01991,TXA0000X904,DEV_TXA0000X904,TXA0000X904,1,retain_current_development,not_approved,FALSE
SAQ_1024,DEV_TXA20000065,HOMES OF PERSIMMON,2000,180,SAC_01992,TXA20000065,DEV_TXA20000065,TXA20000065,1,retain_current_development,not_approved,FALSE
SAQ_1025,DEV_TXA19880705,ST JAMES MANOR,1988,100,SAC_01993,TXA19880705,DEV_TXA19880705,TXA19880705,2,merge_to_review_cluster,not_approved,FALSE
SAQ_1025,DEV_TXA20163059,SAINT JAMES MANOR,2016,100,SAC_01993,TXA20163059,DEV_TXA19880705,TXA19880705,2,merge_to_review_cluster,not_approved,FALSE
SAQ_1026,DEV_TXA00000407,MILL CITY PARC TOWNHOMES,,116,SAC_01994,TXA00000407,DEV_TXA00000407,TXA00000407,1,retain_current_development,not_approved,FALSE
SAQ_1026,DEV_TXA00000611,WAHOO FRAZIER TOWNHOMES,,95,SAC_01995,TXA00000611,DEV_TXA00000611,TXA00000611,1,retain_current_development,not_approved,FALSE
SAQ_1026,DEV_TXA20060105,FRAZIER FELLOWSHIP,2006,76,SAC_01996,TXA20060105,DEV_TXA20060105,TXA20060105,1,retain_current_development,not_approved,FALSE
SAQ_1027,DEV_TXA19900295,SPINDLETOP APTS,1990,204,SAC_01997,TXA19900295,DEV_TXA19900295,TXA19900295,1,retain_current_development,not_approved,FALSE
SAQ_1027,DEV_TXA19960110,MELODY VILLAGE APTS,1996,271,SAC_01998,TXA19960110,DEV_TXA19960110,TXA19960110,1,retain_current_development,not_approved,FALSE
SAQ_1028,DEV_TXA19900300,BROOK APTS,1990,192,SAC_01999,TXA19900300,DEV_TXA19900300,TXA19900300,1,retain_current_development,not_approved,FALSE
SAQ_1028,DEV_TXA19950250,MELODY PLACE APTS,1995,192,SAC_02000,TXA19950250,DEV_TXA19950250,TXA19950250,1,retain_current_development,not_approved,FALSE
SAQ_1029,DEV_TXA19950325,RETIREMENT CENTER OF DAYTON,1995,48,SAC_02001,TXA19950325,DEV_TXA19950325,TXA19950325,2,merge_to_review_cluster,not_approved,FALSE
SAQ_1029,DEV_TXA20202732,DAYTON RETIREMENT CENTER,2020,48,SAC_02001,TXA20202732,DEV_TXA19950325,TXA19950325,2,merge_to_review_cluster,not_approved,FALSE
SAQ_1030,DEV_TXA00000276,DAYTON PARK APTS I,,50,SAC_02002,TXA00000276,DEV_TXA00000276,TXA00000276,1,retain_current_development,not_approved,FALSE
SAQ_1030,DEV_TXA19970040,DAYTON PARK APTS II,1997,50,SAC_02003,TXA19970040,DEV_TXA19970040,TXA19970040,1,retain_current_development,not_approved,FALSE
SAQ_1031,DEV_TXA20050140,HERITAGE PARK,2005,100,SAC_02004,TXA20050140,DEV_TXA20050140,TXA20050140,1,retain_current_development,not_approved,FALSE
SAQ_1031,DEV_TXA20070180,LAKEVIEW PARK,2007,76,SAC_02005,TXA20070180,DEV_TXA20070180,TXA20070180,1,retain_current_development,not_approved,FALSE
SAQ_1032,DEV_TXA19880430,DIMMITT SENIOR CITIZEN PHASE I,1988,24,SAC_02006,TXA19880430,DEV_TXA19880430,TXA19880430,1,retain_current_development,not_approved,FALSE
SAQ_1032,DEV_TXA19910155,DIMMITT SENIOR CITIZEN PHASE II,1991,24,SAC_02007,TXA19910155,DEV_TXA19910155,TXA19910155,1,retain_current_development,not_approved,FALSE
SAQ_1033,DEV_TXA20089801,EL NIDO APTS,2008,104,SAC_02008,TXA20089801,DEV_TXA20089801,TXA20089801,1,retain_current_development,not_approved,FALSE
SAQ_1033,DEV_TXA20109818,JOSE ANTONIO ESCAJEDA APTS,2010,88,SAC_02009,TXA20109818,DEV_TXA20109818,TXA20109818,1,retain_current_development,not_approved,FALSE
SAQ_1034,DEV_TXA00000618,WESTERN GALLAGHER II,,9,SAC_02010,TXA00000618,DEV_TXA00000618,TXA00000618,1,retain_current_development,not_approved,FALSE
SAQ_1034,DEV_TXA20000185,WESTERN GALLAGHER I,2000,20,SAC_02011,TXA20000185,DEV_TXA20000185,TXA20000185,1,retain_current_development,not_approved,FALSE
SAQ_1035,DEV_TXA19910355,PEPPERTREE - PART B,1991,152,SAC_02012,TXA19910355,DEV_TXA19910355,TXA19910355,1,retain_current_development,not_approved,FALSE
SAQ_1035,DEV_TXA19930120,PEPPERTREE - PART A,1993,152,SAC_02013,TXA19930120,DEV_TXA19930120,TXA19930120,1,retain_current_development,not_approved,FALSE
SAQ_1036,DEV_TXA19950210,LAGO VISTA APTS,1995,260,SAC_02014,TXA19950210,DEV_TXA19950210,TXA19950210,1,retain_current_development,not_approved,FALSE
SAQ_1036,DEV_TXA20110845,LAKEVIEW APTS,2011,140,SAC_02015,TXA20110845,DEV_TXA20110845,TXA20110845,1,retain_current_development,not_approved,FALSE
SAQ_1037,DEV_TXA20030410,TOWNE PARK IN FREDERICKSBURG I,2003,88,SAC_02016,TXA20030410,DEV_TXA20030410,TXA20030410,1,retain_current_development,not_approved,FALSE
SAQ_1037,DEV_TXA20060230,TOWNE PARK IN FREDERICKSBURG II,2006,44,SAC_02017,TXA20060230,DEV_TXA20060230,TXA20060230,1,retain_current_development,not_approved,FALSE
SAQ_1038,DEV_TXA0000X978,FREDERICKSBURG SENIORS,,48,SAC_02018,TXA0000X978,DEV_TXA19910195,TXA19910195,2,merge_to_review_cluster,not_approved,FALSE
SAQ_1038,DEV_TXA19910195,FREDRICKSBURG SENIORS,1991,48,SAC_02018,TXA19910195,DEV_TXA19910195,TXA19910195,2,merge_to_review_cluster,not_approved,FALSE
SAQ_1039,DEV_TXA19880765,WEST GREENVILLE GARDEN APTS,1988,100,SAC_02019,TXA19880765,DEV_TXA19880765,TXA19880765,1,retain_current_development,not_approved,FALSE
SAQ_1039,DEV_TXA19940280,ARBORS APTS,1994,100,SAC_02020,TXA19940280,DEV_TXA19940280,TXA19940280,1,retain_current_development,not_approved,FALSE
SAQ_1040,DEV_TXA20009366,HALLETTWEST APTS,2000,24,SAC_02021,TXA20009366,DEV_TXA20009366,TXA20009366,1,retain_current_development,not_approved,FALSE
SAQ_1040,DEV_TXA20177116,PECAN CHASE APT.,2017,24,SAC_02022,TXA20177116,DEV_TXA20177116,TXA20177116,1,retain_current_development,not_approved,FALSE
SAQ_1041,DEV_TXA00000509,ROSEMONT OF HILLSBORO PHASE I,,24,SAC_02023,TXA00000509,DEV_TXA00000509,TXA00000509,1,retain_current_development,not_approved,FALSE
SAQ_1041,DEV_TXA00000511,ROSEMONT OF HILLSBORO PHASE II,,52,SAC_02024,TXA00000511,DEV_TXA00000511,TXA00000511,1,retain_current_development,not_approved,FALSE
SAQ_1042,DEV_TXA19930065,HONDO GARDEN APTS,1993,31,SAC_02025,TXA19930065,DEV_TXA19930065,TXA19930065,1,retain_current_development,not_approved,FALSE
SAQ_1042,DEV_TXA20193622,HONDO GARDENS,2019,32,SAC_02026,TXA20193622,DEV_TXA20193622,TXA20193622,1,retain_current_development,not_approved,FALSE
SAQ_1043,DEV_TXA20100808,SOUTH ACRES RANCH,2010,81,SAC_02027,TXA20100808,DEV_TXA20100808,TXA20100808,1,retain_current_development,not_approved,FALSE
SAQ_1043,DEV_TXA20110834,SOUTH ACRES RANCH II,2011,49,SAC_02028,TXA20110834,DEV_TXA20110834,TXA20110834,1,retain_current_development,not_approved,FALSE
SAQ_1044,DEV_TXA19950310,PINES OF WESTBURY PHASE I,1995,377,SAC_02029,TXA19950310,DEV_TXA19950310,TXA19950310,1,retain_current_development,not_approved,FALSE
SAQ_1044,DEV_TXA19960130,PINES OF WESTBURY PHASE II,1996,563,SAC_02030,TXA19960130,DEV_TXA19960130,TXA19960130,1,retain_current_development,not_approved,FALSE
SAQ_1045,DEV_TXA20030125,FOUNTAINS AT TIDWELL,2003,188,SAC_02031,TXA20030125,DEV_TXA20030125,TXA20030125,1,retain_current_development,not_approved,FALSE
SAQ_1045,DEV_TXA20070380,ENCLAVE,2007,40,SAC_02032,TXA20070380,DEV_TXA20070380,TXA20070380,1,retain_current_development,not_approved,FALSE
SAQ_1046,DEV_TXA00001034,PLEASANT HILL VILLAGE,,165,SAC_02033,TXA00001034,DEV_TXA00001034,TXA00001034,1,retain_current_development,not_approved,FALSE
SAQ_1046,DEV_TXA19970140,PLEASANT HILL COMMUNITY APTS,1997,165,SAC_02034,TXA19970140,DEV_TXA19970140,TXA19970140,1,retain_current_development,not_approved,FALSE
SAQ_1047,DEV_TXA19880375,SILVER GLEN,1988,160,SAC_02035,TXA19880375,DEV_TXA19880375,TXA19880375,2,merge_to_review_cluster,not_approved,FALSE
SAQ_1047,DEV_TXA20139957,SILVER GLEN FKA BRANCH VILLAGE APARTMENTS,2013,160,SAC_02035,TXA20139957,DEV_TXA19880375,TXA19880375,2,merge_to_review_cluster,not_approved,FALSE
SAQ_1048,DEV_TXA19900120,BRIGHTON WAY EAST,1990,128,SAC_02036,TXA19900120,DEV_TXA19900120,TXA19900120,1,retain_current_development,not_approved,FALSE
SAQ_1048,DEV_TXA19900125,BRIGHTON WAY WEST,1990,142,SAC_02037,TXA19900125,DEV_TXA19900125,TXA19900125,1,retain_current_development,not_approved,FALSE
SAQ_1049,DEV_TXA00000280,HERITAGE SQUARE APTS,,50,SAC_02038,TXA00000280,DEV_TXA00000280,TXA00000280,1,retain_current_development,not_approved,FALSE
SAQ_1049,DEV_TXA19900290,SOUTHWOOD APTS,1990,40,SAC_02039,TXA19900290,DEV_TXA19900290,TXA19900290,1,retain_current_development,not_approved,FALSE
SAQ_1050,DEV_TXA20010195,SWEETBRIAR HILLS HOUSING I,2001,32,SAC_02040,TXA20010195,DEV_TXA20010195,TXA20010195,1,retain_current_development,not_approved,FALSE
SAQ_1050,DEV_TXA20010200,SWEETBRIAR HILLS HOUSING II,2001,28,SAC_02041,TXA20010200,DEV_TXA20010200,TXA20010200,1,retain_current_development,not_approved,FALSE
SAQ_1051,DEV_TXA19900210,JEFFERSON CAPITAL APTS,1990,30,SAC_02042,TXA19900210,DEV_TXA19900210,TXA19900210,1,retain_current_development,not_approved,FALSE
SAQ_1051,DEV_TXA19900215,JEFFERSON MANOR APTS,1990,32,SAC_02043,TXA19900215,DEV_TXA19900215,TXA19900215,1,retain_current_development,not_approved,FALSE
SAQ_1052,DEV_TXA19890585,WINDWOOD RETIREMENT,1989,34,SAC_02044,TXA19890585,DEV_TXA19890585,TXA19890585,1,retain_current_development,not_approved,FALSE
SAQ_1052,DEV_TXA19950495,WINDWOOD APTS II,1995,34,SAC_02045,TXA19950495,DEV_TXA19950495,TXA19950495,1,retain_current_development,not_approved,FALSE
