reviewed_component_id,compound_address_question_id,development_site_id,development_id,reviewed_component_rank,reviewed_component_street,reviewed_component_city,reviewed_component_state,reviewed_component_zip,parser_class,proposed_component_key,collision_with_another_proposal,collision_with_existing_site,existing_site_id,component_decision,component_reason,reviewed_on,submission_approval
CAQ_00107_REVIEWED_02,CAQ_00107,DEV_AZA20170004_SITE_0005,DEV_AZA20170004,2,1311 SOUTH 19TH DRIVE, PHOENIX,AZ,85009,complete_number_list_shared_street_tail,1311 SOUTH 19TH DRIVE|PHOENIX|AZ|85009,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_00108_REVIEWED_01,CAQ_00108,DEV_AZA20170004_SITE_0006,DEV_AZA20170004,1,1309 SOUTH 20TH AVENUE, PHOENIX,AZ,85009,complete_number_list_shared_street_tail,1309 SOUTH 20TH AVENUE|PHOENIX|AZ|85009,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_00108_REVIEWED_02,CAQ_00108,DEV_AZA20170004_SITE_0006,DEV_AZA20170004,2,1311 SOUTH 20TH AVENUE, PHOENIX,AZ,85009,complete_number_list_shared_street_tail,1311 SOUTH 20TH AVENUE|PHOENIX|AZ|85009,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_00109_REVIEWED_01,CAQ_00109,DEV_AZA20170004_SITE_0007,DEV_AZA20170004,1,1310 SOUTH 19TH AVENUE, PHOENIX,AZ,85009,complete_number_list_shared_street_tail,1310 SOUTH 19TH AVENUE|PHOENIX|AZ|85009,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_00109_REVIEWED_02,CAQ_00109,DEV_AZA20170004_SITE_0007,DEV_AZA20170004,2,1312 SOUTH 19TH AVENUE, PHOENIX,AZ,85009,complete_number_list_shared_street_tail,1312 SOUTH 19TH AVENUE|PHOENIX|AZ|85009,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_00110_REVIEWED_01,CAQ_00110,DEV_AZA20170004_SITE_0008,DEV_AZA20170004,1,1310 SOUTH 19TH DRIVE, PHOENIX,AZ,85009,complete_number_list_shared_street_tail,1310 SOUTH 19TH DRIVE|PHOENIX|AZ|85009,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_00110_REVIEWED_02,CAQ_00110,DEV_AZA20170004_SITE_0008,DEV_AZA20170004,2,1312 SOUTH 19TH DRIVE, PHOENIX,AZ,85009,complete_number_list_shared_street_tail,1312 SOUTH 19TH DRIVE|PHOENIX|AZ|85009,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_00111_REVIEWED_01,CAQ_00111,DEV_AZA20170004_SITE_0009,DEV_AZA20170004,1,1310 SOUTH 20TH AVENUE, PHOENIX,AZ,85009,complete_number_list_shared_street_tail,1310 SOUTH 20TH AVENUE|PHOENIX|AZ|85009,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_00111_REVIEWED_02,CAQ_00111,DEV_AZA20170004_SITE_0009,DEV_AZA20170004,2,1312 SOUTH 20TH AVENUE, PHOENIX,AZ,85009,complete_number_list_shared_street_tail,1312 SOUTH 20TH AVENUE|PHOENIX|AZ|85009,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_00112_REVIEWED_01,CAQ_00112,DEV_AZA20170004_SITE_0010,DEV_AZA20170004,1,1313 SOUTH 20TH AVENUE, PHOENIX,AZ,85009,complete_number_list_shared_street_tail,1313 SOUTH 20TH AVENUE|PHOENIX|AZ|85009,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_00112_REVIEWED_02,CAQ_00112,DEV_AZA20170004_SITE_0010,DEV_AZA20170004,2,1315 SOUTH 20TH AVENUE, PHOENIX,AZ,85009,complete_number_list_shared_street_tail,1315 SOUTH 20TH AVENUE|PHOENIX|AZ|85009,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_00113_REVIEWED_01,CAQ_00113,DEV_AZA20170004_SITE_0011,DEV_AZA20170004,1,1314 SOUTH 19TH DRIVE, PHOENIX,AZ,85009,complete_number_list_shared_street_tail,1314 SOUTH 19TH DRIVE|PHOENIX|AZ|85009,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_00113_REVIEWED_02,CAQ_00113,DEV_AZA20170004_SITE_0011,DEV_AZA20170004,2,1316 SOUTH 19TH DRIVE, PHOENIX,AZ,85009,complete_number_list_shared_street_tail,1316 SOUTH 19TH DRIVE|PHOENIX|AZ|85009,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_00114_REVIEWED_01,CAQ_00114,DEV_AZA20170004_SITE_0012,DEV_AZA20170004,1,1314 SOUTH 20TH AVENUE, PHOENIX,AZ,85009,complete_number_list_shared_street_tail,1314 SOUTH 20TH AVENUE|PHOENIX|AZ|85009,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_00114_REVIEWED_02,CAQ_00114,DEV_AZA20170004_SITE_0012,DEV_AZA20170004,2,1316 SOUTH 20TH AVENUE, PHOENIX,AZ,85009,complete_number_list_shared_street_tail,1316 SOUTH 20TH AVENUE|PHOENIX|AZ|85009,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_00116_REVIEWED_01,CAQ_00116,DEV_AZA20170004_SITE_0014,DEV_AZA20170004,1,1317 SOUTH 19TH DRIVE, PHOENIX,AZ,85009,complete_number_list_shared_street_tail,1317 SOUTH 19TH DRIVE|PHOENIX|AZ|85009,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_00116_REVIEWED_02,CAQ_00116,DEV_AZA20170004_SITE_0014,DEV_AZA20170004,2,1319 SOUTH 19TH DRIVE, PHOENIX,AZ,85009,complete_number_list_shared_street_tail,1319 SOUTH 19TH DRIVE|PHOENIX|AZ|85009,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_00117_REVIEWED_01,CAQ_00117,DEV_AZA20170004_SITE_0015,DEV_AZA20170004,1,1318 SOUTH 19TH AVENUE, PHOENIX,AZ,85009,complete_number_list_shared_street_tail,1318 SOUTH 19TH AVENUE|PHOENIX|AZ|85009,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_00117_REVIEWED_02,CAQ_00117,DEV_AZA20170004_SITE_0015,DEV_AZA20170004,2,1320 SOUTH 19TH AVENUE, PHOENIX,AZ,85009,complete_number_list_shared_street_tail,1320 SOUTH 19TH AVENUE|PHOENIX|AZ|85009,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_00118_REVIEWED_01,CAQ_00118,DEV_AZA20170004_SITE_0016,DEV_AZA20170004,1,1318 SOUTH 19TH DRIVE, PHOENIX,AZ,85009,complete_number_list_shared_street_tail,1318 SOUTH 19TH DRIVE|PHOENIX|AZ|85009,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_00118_REVIEWED_02,CAQ_00118,DEV_AZA20170004_SITE_0016,DEV_AZA20170004,2,1320 SOUTH 19TH DRIVE, PHOENIX,AZ,85009,complete_number_list_shared_street_tail,1320 SOUTH 19TH DRIVE|PHOENIX|AZ|85009,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_00119_REVIEWED_01,CAQ_00119,DEV_AZA20170004_SITE_0017,DEV_AZA20170004,1,1318 SOUTH 20TH AVENUE, PHOENIX,AZ,85009,complete_number_list_shared_street_tail,1318 SOUTH 20TH AVENUE|PHOENIX|AZ|85009,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_00119_REVIEWED_02,CAQ_00119,DEV_AZA20170004_SITE_0017,DEV_AZA20170004,2,1320 SOUTH 20TH AVENUE, PHOENIX,AZ,85009,complete_number_list_shared_street_tail,1320 SOUTH 20TH AVENUE|PHOENIX|AZ|85009,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_00120_REVIEWED_01,CAQ_00120,DEV_AZA20170004_SITE_0018,DEV_AZA20170004,1,1321 SOUTH 20TH AVENUE, PHOENIX,AZ,85009,complete_number_list_shared_street_tail,1321 SOUTH 20TH AVENUE|PHOENIX|AZ|85009,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_00120_REVIEWED_02,CAQ_00120,DEV_AZA20170004_SITE_0018,DEV_AZA20170004,2,1323 SOUTH 20TH AVENUE, PHOENIX,AZ,85009,complete_number_list_shared_street_tail,1323 SOUTH 20TH AVENUE|PHOENIX|AZ|85009,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_00121_REVIEWED_01,CAQ_00121,DEV_AZA20170004_SITE_0019,DEV_AZA20170004,1,1322 SOUTH 19TH DRIVE, PHOENIX,AZ,85009,complete_number_list_shared_street_tail,1322 SOUTH 19TH DRIVE|PHOENIX|AZ|85009,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_00121_REVIEWED_02,CAQ_00121,DEV_AZA20170004_SITE_0019,DEV_AZA20170004,2,1324 SOUTH 19TH DRIVE, PHOENIX,AZ,85009,complete_number_list_shared_street_tail,1324 SOUTH 19TH DRIVE|PHOENIX|AZ|85009,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_00122_REVIEWED_01,CAQ_00122,DEV_AZA20170004_SITE_0020,DEV_AZA20170004,1,1322 SOUTH 20TH AVENUE, PHOENIX,AZ,85009,complete_number_list_shared_street_tail,1322 SOUTH 20TH AVENUE|PHOENIX|AZ|85009,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_00122_REVIEWED_02,CAQ_00122,DEV_AZA20170004_SITE_0020,DEV_AZA20170004,2,1324 SOUTH 20TH AVENUE, PHOENIX,AZ,85009,complete_number_list_shared_street_tail,1324 SOUTH 20TH AVENUE|PHOENIX|AZ|85009,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_00123_REVIEWED_01,CAQ_00123,DEV_AZA20170004_SITE_0021,DEV_AZA20170004,1,1401 SOUTH 19TH DRIVE, PHOENIX,AZ,85009,complete_number_list_shared_street_tail,1401 SOUTH 19TH DRIVE|PHOENIX|AZ|85009,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_00123_REVIEWED_02,CAQ_00123,DEV_AZA20170004_SITE_0021,DEV_AZA20170004,2,1403 SOUTH 19TH DRIVE, PHOENIX,AZ,85009,complete_number_list_shared_street_tail,1403 SOUTH 19TH DRIVE|PHOENIX|AZ|85009,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_00124_REVIEWED_01,CAQ_00124,DEV_AZA20170004_SITE_0022,DEV_AZA20170004,1,1401 SOUTH 20TH AVENUE, PHOENIX,AZ,85009,complete_number_list_shared_street_tail,1401 SOUTH 20TH AVENUE|PHOENIX|AZ|85009,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_00124_REVIEWED_02,CAQ_00124,DEV_AZA20170004_SITE_0022,DEV_AZA20170004,2,1403 SOUTH 20TH AVENUE, PHOENIX,AZ,85009,complete_number_list_shared_street_tail,1403 SOUTH 20TH AVENUE|PHOENIX|AZ|85009,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_00125_REVIEWED_01,CAQ_00125,DEV_AZA20170004_SITE_0023,DEV_AZA20170004,1,1402 SOUTH 19TH AVENUE, PHOENIX,AZ,85009,complete_number_list_shared_street_tail,1402 SOUTH 19TH AVENUE|PHOENIX|AZ|85009,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_00125_REVIEWED_02,CAQ_00125,DEV_AZA20170004_SITE_0023,DEV_AZA20170004,2,1404 SOUTH 19TH AVENUE, PHOENIX,AZ,85009,complete_number_list_shared_street_tail,1404 SOUTH 19TH AVENUE|PHOENIX|AZ|85009,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_00126_REVIEWED_01,CAQ_00126,DEV_AZA20170004_SITE_0024,DEV_AZA20170004,1,1402 SOUTH 19TH DRIVE, PHOENIX,AZ,85009,complete_number_list_shared_street_tail,1402 SOUTH 19TH DRIVE|PHOENIX|AZ|85009,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_00126_REVIEWED_02,CAQ_00126,DEV_AZA20170004_SITE_0024,DEV_AZA20170004,2,1404 SOUTH 19TH DRIVE, PHOENIX,AZ,85009,complete_number_list_shared_street_tail,1404 SOUTH 19TH DRIVE|PHOENIX|AZ|85009,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_00127_REVIEWED_01,CAQ_00127,DEV_AZA20170004_SITE_0025,DEV_AZA20170004,1,1402 SOUTH 20TH AVENUE, PHOENIX,AZ,85009,complete_number_list_shared_street_tail,1402 SOUTH 20TH AVENUE|PHOENIX|AZ|85009,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_00127_REVIEWED_02,CAQ_00127,DEV_AZA20170004_SITE_0025,DEV_AZA20170004,2,1404 SOUTH 20TH AVENUE, PHOENIX,AZ,85009,complete_number_list_shared_street_tail,1404 SOUTH 20TH AVENUE|PHOENIX|AZ|85009,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_00128_REVIEWED_01,CAQ_00128,DEV_AZA20170004_SITE_0026,DEV_AZA20170004,1,1405 SOUTH 20TH AVENUE, PHOENIX,AZ,85009,complete_number_list_shared_street_tail,1405 SOUTH 20TH AVENUE|PHOENIX|AZ|85009,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_00128_REVIEWED_02,CAQ_00128,DEV_AZA20170004_SITE_0026,DEV_AZA20170004,2,1407 SOUTH 20TH AVENUE, PHOENIX,AZ,85009,complete_number_list_shared_street_tail,1407 SOUTH 20TH AVENUE|PHOENIX|AZ|85009,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_00129_REVIEWED_01,CAQ_00129,DEV_AZA20170004_SITE_0027,DEV_AZA20170004,1,1406 SOUTH 19TH DRIVE, PHOENIX,AZ,85009,complete_number_list_shared_street_tail,1406 SOUTH 19TH DRIVE|PHOENIX|AZ|85009,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_00129_REVIEWED_02,CAQ_00129,DEV_AZA20170004_SITE_0027,DEV_AZA20170004,2,1408 SOUTH 19TH DRIVE, PHOENIX,AZ,85009,complete_number_list_shared_street_tail,1408 SOUTH 19TH DRIVE|PHOENIX|AZ|85009,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_00130_REVIEWED_01,CAQ_00130,DEV_AZA20170004_SITE_0028,DEV_AZA20170004,1,1406 SOUTH 20TH AVENUE, PHOENIX,AZ,85009,complete_number_list_shared_street_tail,1406 SOUTH 20TH AVENUE|PHOENIX|AZ|85009,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_00130_REVIEWED_02,CAQ_00130,DEV_AZA20170004_SITE_0028,DEV_AZA20170004,2,1408 SOUTH 20TH AVENUE, PHOENIX,AZ,85009,complete_number_list_shared_street_tail,1408 SOUTH 20TH AVENUE|PHOENIX|AZ|85009,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_00131_REVIEWED_01,CAQ_00131,DEV_AZA20170004_SITE_0029,DEV_AZA20170004,1,1409 SOUTH 19TH DRIVE, PHOENIX,AZ,85009,complete_number_list_shared_street_tail,1409 SOUTH 19TH DRIVE|PHOENIX|AZ|85009,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_00131_REVIEWED_02,CAQ_00131,DEV_AZA20170004_SITE_0029,DEV_AZA20170004,2,1411 SOUTH 19TH DRIVE, PHOENIX,AZ,85009,complete_number_list_shared_street_tail,1411 SOUTH 19TH DRIVE|PHOENIX|AZ|85009,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_00132_REVIEWED_01,CAQ_00132,DEV_AZA20170004_SITE_0030,DEV_AZA20170004,1,1409 SOUTH 20TH AVENUE, PHOENIX,AZ,85009,complete_number_list_shared_street_tail,1409 SOUTH 20TH AVENUE|PHOENIX|AZ|85009,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_00132_REVIEWED_02,CAQ_00132,DEV_AZA20170004_SITE_0030,DEV_AZA20170004,2,1411 SOUTH 20TH AVENUE, PHOENIX,AZ,85009,complete_number_list_shared_street_tail,1411 SOUTH 20TH AVENUE|PHOENIX|AZ|85009,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_00133_REVIEWED_01,CAQ_00133,DEV_AZA20170004_SITE_0031,DEV_AZA20170004,1,1410 SOUTH 19TH AVENUE, PHOENIX,AZ,85009,complete_number_list_shared_street_tail,1410 SOUTH 19TH AVENUE|PHOENIX|AZ|85009,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_00133_REVIEWED_02,CAQ_00133,DEV_AZA20170004_SITE_0031,DEV_AZA20170004,2,1412 SOUTH 19TH AVENUE, PHOENIX,AZ,85009,complete_number_list_shared_street_tail,1412 SOUTH 19TH AVENUE|PHOENIX|AZ|85009,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_00134_REVIEWED_01,CAQ_00134,DEV_AZA20170004_SITE_0032,DEV_AZA20170004,1,1410 SOUTH 19TH DRIVE, PHOENIX,AZ,85009,complete_number_list_shared_street_tail,1410 SOUTH 19TH DRIVE|PHOENIX|AZ|85009,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_00134_REVIEWED_02,CAQ_00134,DEV_AZA20170004_SITE_0032,DEV_AZA20170004,2,1412 SOUTH 19TH DRIVE, PHOENIX,AZ,85009,complete_number_list_shared_street_tail,1412 SOUTH 19TH DRIVE|PHOENIX|AZ|85009,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_00135_REVIEWED_01,CAQ_00135,DEV_AZA20170004_SITE_0033,DEV_AZA20170004,1,1410 SOUTH 20TH AVENUE, PHOENIX,AZ,85009,complete_number_list_shared_street_tail,1410 SOUTH 20TH AVENUE|PHOENIX|AZ|85009,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_00135_REVIEWED_02,CAQ_00135,DEV_AZA20170004_SITE_0033,DEV_AZA20170004,2,1412 SOUTH 20TH AVENUE, PHOENIX,AZ,85009,complete_number_list_shared_street_tail,1412 SOUTH 20TH AVENUE|PHOENIX|AZ|85009,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_00136_REVIEWED_01,CAQ_00136,DEV_AZA20170004_SITE_0034,DEV_AZA20170004,1,1413 SOUTH 20TH AVENUE, PHOENIX,AZ,85009,complete_number_list_shared_street_tail,1413 SOUTH 20TH AVENUE|PHOENIX|AZ|85009,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_00136_REVIEWED_02,CAQ_00136,DEV_AZA20170004_SITE_0034,DEV_AZA20170004,2,1415 SOUTH 20TH AVENUE, PHOENIX,AZ,85009,complete_number_list_shared_street_tail,1415 SOUTH 20TH AVENUE|PHOENIX|AZ|85009,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_00137_REVIEWED_01,CAQ_00137,DEV_AZA20170004_SITE_0035,DEV_AZA20170004,1,1414 SOUTH 19TH DRIVE, PHOENIX,AZ,85009,complete_number_list_shared_street_tail,1414 SOUTH 19TH DRIVE|PHOENIX|AZ|85009,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_00137_REVIEWED_02,CAQ_00137,DEV_AZA20170004_SITE_0035,DEV_AZA20170004,2,1416 SOUTH 19TH DRIVE, PHOENIX,AZ,85009,complete_number_list_shared_street_tail,1416 SOUTH 19TH DRIVE|PHOENIX|AZ|85009,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_00138_REVIEWED_01,CAQ_00138,DEV_AZA20170004_SITE_0036,DEV_AZA20170004,1,1414 SOUTH 20TH AVENUE, PHOENIX,AZ,85009,complete_number_list_shared_street_tail,1414 SOUTH 20TH AVENUE|PHOENIX|AZ|85009,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_00138_REVIEWED_02,CAQ_00138,DEV_AZA20170004_SITE_0036,DEV_AZA20170004,2,1416 SOUTH 20TH AVENUE, PHOENIX,AZ,85009,complete_number_list_shared_street_tail,1416 SOUTH 20TH AVENUE|PHOENIX|AZ|85009,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_00139_REVIEWED_01,CAQ_00139,DEV_AZA20170004_SITE_0037,DEV_AZA20170004,1,1415 SOUTH 19TH DRIVE, PHOENIX,AZ,85009,complete_number_list_shared_street_tail,1415 SOUTH 19TH DRIVE|PHOENIX|AZ|85009,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_00139_REVIEWED_02,CAQ_00139,DEV_AZA20170004_SITE_0037,DEV_AZA20170004,2,1417 SOUTH 19TH DRIVE, PHOENIX,AZ,85009,complete_number_list_shared_street_tail,1417 SOUTH 19TH DRIVE|PHOENIX|AZ|85009,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_00140_REVIEWED_01,CAQ_00140,DEV_AZA20170004_SITE_0038,DEV_AZA20170004,1,1416 SOUTH 19TH AVENUE, PHOENIX,AZ,85009,complete_number_list_shared_street_tail,1416 SOUTH 19TH AVENUE|PHOENIX|AZ|85009,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_00140_REVIEWED_02,CAQ_00140,DEV_AZA20170004_SITE_0038,DEV_AZA20170004,2,1418 SOUTH 19TH AVENUE, PHOENIX,AZ,85009,complete_number_list_shared_street_tail,1418 SOUTH 19TH AVENUE|PHOENIX|AZ|85009,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_00141_REVIEWED_01,CAQ_00141,DEV_AZA20170004_SITE_0039,DEV_AZA20170004,1,1417 SOUTH 20TH AVENUE, PHOENIX,AZ,85009,complete_number_list_shared_street_tail,1417 SOUTH 20TH AVENUE|PHOENIX|AZ|85009,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_00141_REVIEWED_02,CAQ_00141,DEV_AZA20170004_SITE_0039,DEV_AZA20170004,2,1419 SOUTH 20TH AVENUE, PHOENIX,AZ,85009,complete_number_list_shared_street_tail,1419 SOUTH 20TH AVENUE|PHOENIX|AZ|85009,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
