identity_question_id,development_id,development_name,first_pis_year,n_units_development,review_cluster_id,development_anchor_hud_id,adjudicated_development_id,adjudicated_development_anchor_hud_id,n_review_cluster_members,review_cluster_question_count,member_action,shared_geocoding_query_decision,source_rows_changed
XDA2_0188,DEV_NJA20010135,MANCHESTER VILLAGE,2001,56,XDA2C_0303,NJA20010135,DEV_NJA20010135,NJA20010135,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0188,DEV_NJA20019051,BECKERVILLE APARTMENTS - LITC #572,2001,56,XDA2C_0303,NJA20019051,DEV_NJA20010135,NJA20010135,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0189,DEV_NJA20060095,BELLMAWR SENIOR HOUSING,2006,,XDA2C_0304,NJA20060095,DEV_NJA20060095,NJA20060095,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0189,DEV_NJA20069009,LITC #716 - BELLMAWR SENIOR HOUSING,2006,130,XDA2C_0304,NJA20069009,DEV_NJA20060095,NJA20060095,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0190,DEV_NJA20110553,BRANCH VILLAGE II,2011,58,XDA2C_0305,NJA20110553,DEV_NJA20110553,NJA20110553,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0190,DEV_NJA20114003,"BRANCH VILLAGE, PH. II",2011,58,XDA2C_0305,NJA20114003,DEV_NJA20110553,NJA20110553,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0191,DEV_NJA20060130,BRENTWOOD COMMONS,2006,47,XDA2C_0306,NJA20060130,DEV_NJA20060130,NJA20060130,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0191,DEV_NJA20069002,BRENTWOOD COMMONS LITC #728,2006,47,XDA2C_0306,NJA20069002,DEV_NJA20060130,NJA20060130,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0192,DEV_NJA20049039,BRICK SPECIAL NEEDS HOUSING,2004,36,XDA2C_0307,NJA20049039,DEV_NJA20049039,NJA20049039,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0192,DEV_NJA20123023,BRICK SPECIAL NEEDS HOUSING #670,2012,36,XDA2C_0307,NJA20123023,DEV_NJA20049039,NJA20049039,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0193,DEV_NJA20050015,BRIDGETON HOPE VI PHASE I,2005,114,XDA2C_0308,NJA20050015,DEV_NJA20050015,NJA20050015,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0193,DEV_NJA20059003,BRIDGETON HOPE VI PHASE I #668,2005,114,XDA2C_0308,NJA20059003,DEV_NJA20050015,NJA20050015,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0193,DEV_NJA20059038,BRIDGETON HOPE VI PHASE III,2005,97,XDA2C_0309,NJA20059038,DEV_NJA20059038,NJA20059038,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0193,DEV_NJA20059119,BRIDGETON PHASE III ASSOC LP,2005,97,XDA2C_0309,NJA20059119,DEV_NJA20059038,NJA20059038,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0194,DEV_NJA0000X011,BRIDGETON VILLAS I,,100,XDA2C_0310,NJA0000X011,DEV_NJA0000X011,NJA0000X011,1,1,retain_current_development,not_approved,FALSE
XDA2_0194,DEV_NJA20177007,BRIGETON VILLAS II,2017,56,XDA2C_0311,NJA20177007,DEV_NJA20177007,NJA20177007,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0194,DEV_NJA20200007,BRIDGETON VILLAS II,2020,56,XDA2C_0311,NJA20200007,DEV_NJA20177007,NJA20177007,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0195,DEV_NJA20140030,BRIGANTINE HOMES,2014,160,XDA2C_0312,NJA20140030,DEV_NJA20140030,NJA20140030,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0195,DEV_NJA20149006,BRIGANTINE APARTMENTS,2014,160,XDA2C_0312,NJA20149006,DEV_NJA20140030,NJA20140030,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0196,DEV_NJA20040085,BROOKSHIRE/BRAMBLEWOOD,2004,117,XDA2C_0313,NJA20040085,DEV_NJA20040085,NJA20040085,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0196,DEV_NJA20049003,BROOKSHIRE SENIOR APARTMENTS #641,2004,117,XDA2C_0313,NJA20049003,DEV_NJA20040085,NJA20040085,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0197,DEV_NJA20020117,BROWNS WOODS APARTMENTS,2002,149,XDA2C_0314,NJA20020117,DEV_NJA20020117,NJA20020117,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0197,DEV_NJA20029069,BROWN WOODS APARTMENTS,2002,150,XDA2C_0314,NJA20029069,DEV_NJA20020117,NJA20020117,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0198,DEV_NJA20152008,BRUNSWICK ESTATES,2015,131,XDA2C_0315,NJA20152008,DEV_NJA20152008,NJA20152008,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0198,DEV_NJA20159005,BRUNSWICK ESTATES/CITY CROSSING LITC#1555,2015,131,XDA2C_0315,NJA20159005,DEV_NJA20152008,NJA20152008,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0199,DEV_NJA20080100,BUENA GARDENS SENIOR APARTMENTS,2008,,XDA2C_0316,NJA20080100,DEV_NJA20080100,NJA20080100,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0199,DEV_NJA20087026,LITC#739 BUENA GARDENS SENIO,2008,78,XDA2C_0316,NJA20087026,DEV_NJA20080100,NJA20080100,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0200,DEV_NJA0000X015,CAMP KILMER PHASE A,,85,XDA2C_0317,NJA0000X015,DEV_NJA0000X015,NJA0000X015,1,1,retain_current_development,not_approved,FALSE
XDA2_0200,DEV_NJA0000X108,CAMP KILMER PHASE B,,86,XDA2C_0318,NJA0000X108,DEV_NJA0000X108,NJA0000X108,1,1,retain_current_development,not_approved,FALSE
XDA2_0201,DEV_NJA19989035,CAPSTONE FAMILY HOUSING,1998,,XDA2C_0319,NJA19989035,DEV_NJA19989035,NJA19989035,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0201,DEV_NJA19989067,CAPSTONE FAMILY HOUSING #545,1998,21,XDA2C_0319,NJA19989067,DEV_NJA19989035,NJA19989035,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0202,DEV_NJA20040015,CARNEYS POINT SENIOR APARTMENTS,2004,99,XDA2C_0320,NJA20040015,DEV_NJA20040015,NJA20040015,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0202,DEV_NJA20049041,CARNEY'S POINT SENIOR APARTMENTS,2004,99,XDA2C_0320,NJA20049041,DEV_NJA20040015,NJA20040015,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0203,DEV_NJA20210004,CENTERTON ROAD FAMILY HOUSING,2021,103,XDA2C_0321,NJA20210004,DEV_NJA20210004,NJA20210004,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0203,DEV_NJA20213010,CENTERTON VILLAGE LITC #1704,2021,103,XDA2C_0321,NJA20213010,DEV_NJA20210004,NJA20210004,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0204,DEV_NJA20070035,"CHAPEL HILL AFFORDABLES, LLC",2007,,XDA2C_0322,NJA20070035,DEV_NJA20070035,NJA20070035,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0204,DEV_NJA20078020,LITC#0743 CHAPEL HILL AFFORDABLES,2007,30,XDA2C_0322,NJA20078020,DEV_NJA20070035,NJA20070035,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0205,DEV_NJA20010025,CHESTNUT MONMOUTH FAMILY HOUSING,2001,,XDA2C_0323,NJA20010025,DEV_NJA20010025,NJA20010025,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0205,DEV_NJA20019052,CHESTNUT MONMOUTH FAMILY HOUSING #602,2001,13,XDA2C_0323,NJA20019052,DEV_NJA20010025,NJA20010025,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0206,DEV_NJA20120928,CHESTNUT STATION APTS,2012,74,XDA2C_0324,NJA20120928,DEV_NJA20039032,NJA20039032,4,2,merge_to_review_cluster,not_approved,FALSE
XDA2_0206,DEV_NJA20123030,CHESTNUT STATION APARTMENT #658,2012,74,XDA2C_0324,NJA20123030,DEV_NJA20039032,NJA20039032,4,2,merge_to_review_cluster,not_approved,FALSE
XDA2_0207,DEV_NJA20039032,MERCHANTVILLE SENIOR AKA CHESTNUT STATION APARTMENTS,2003,,XDA2C_0324,NJA20039032,DEV_NJA20039032,NJA20039032,4,2,merge_to_review_cluster,not_approved,FALSE
XDA2_0207,DEV_NJA20039060,CHESTNUT STATION APARTMENTS - LITC #658,2003,74,XDA2C_0324,NJA20039060,DEV_NJA20039032,NJA20039032,4,2,merge_to_review_cluster,not_approved,FALSE
XDA2_0208,DEV_NJA20100030,CONGDON MILL,2010,66,XDA2C_0325,NJA20100030,DEV_NJA20100030,NJA20100030,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0208,DEV_NJA20105006,CONGDON MILL  #0902,2010,66,XDA2C_0325,NJA20105006,DEV_NJA20100030,NJA20100030,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0209,DEV_NJA20079008,COUNTRYSIDE VILLAGE REDEVELOPMENT PHASE II,2007,90,XDA2C_0326,NJA20079008,DEV_NJA20078017,NJA20078017,2,2,merge_to_review_cluster,not_approved,FALSE
XDA2_0209,DEV_NJA20089009,COUNTRYSIDE VILLAGE REDEVELOPMENT PHASE III,2008,93,XDA2C_0327,NJA20089009,DEV_NJA20087019,NJA20087019,2,2,merge_to_review_cluster,not_approved,FALSE
XDA2_0210,DEV_NJA19930065,CRANFORD LINCOLN SENIOR HOUSING,1993,,XDA2C_0328,NJA19930065,DEV_NJA19930065,NJA19930065,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0210,DEV_NJA19939004,CRANFORD LINCOLN APARTMENTS   #207,1993,100,XDA2C_0328,NJA19939004,DEV_NJA19930065,NJA19930065,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0211,DEV_NJA20060015,DEANS APARTMENTS,2006,,XDA2C_0329,NJA20060015,DEV_NJA20060015,NJA20060015,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0211,DEV_NJA20069031,DEANS APARTMENTS #05912,2006,40,XDA2C_0329,NJA20069031,DEV_NJA20060015,NJA20060015,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0211,DEV_NJA20060180,WOODHAVEN TERRACE,2006,40,XDA2C_0330,NJA20060180,DEV_NJA20060180,NJA20060180,1,1,retain_current_development,not_approved,FALSE
XDA2_0212,DEV_NJA20050050,DON VER APARTMENTS,2005,,XDA2C_0331,NJA20050050,DEV_NJA20050050,NJA20050050,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0212,DEV_NJA20059010,DON VER APARTMENTS #707,2005,10,XDA2C_0331,NJA20059010,DEV_NJA20050050,NJA20050050,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0213,DEV_NJA20000120,WILLINGBORO SENIOR HOUSING (AKA DOROTHEA CAMPBELL SENIOR),2000,,XDA2C_0332,NJA20000120,DEV_NJA20000120,NJA20000120,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0213,DEV_NJA20009925,DOREATHA D. CAMPBELL SR HSG # 558,2000,104,XDA2C_0332,NJA20009925,DEV_NJA20000120,NJA20000120,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0214,DEV_NJA0000X028,DR. LENA FRANCIS EDWARDS APARTMENTS,,64,XDA2C_0333,NJA0000X028,DEV_NJA20186005,NJA20186005,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0214,DEV_NJA20186005,DR. LENA FRANCES EDWARDS APARTMENTS,2018,64,XDA2C_0333,NJA20186005,DEV_NJA20186005,NJA20186005,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0215,DEV_NJA20190008,E-PORT FAMILY HOMES,2019,59,XDA2C_0334,NJA20190008,DEV_NJA20190008,NJA20190008,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0215,DEV_NJA20213015,E'PORT FAMILY HOMES #1724,2021,59,XDA2C_0334,NJA20213015,DEV_NJA20190008,NJA20190008,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0216,DEV_NJA20186006,EAGLE CREST #1656,2018,49,XDA2C_0335,NJA20186006,DEV_NJA20186006,NJA20186006,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0216,DEV_NJA20186007,EAGLE CREST APARTMENTS,2018,49,XDA2C_0335,NJA20186007,DEV_NJA20186006,NJA20186006,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0217,DEV_NJA20070125,EAST ORANGE GENERAL HOSPITAL SUPPORTIVE HOUSING,2007,24,XDA2C_0336,NJA20070125,DEV_NJA20070125,NJA20070125,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0217,DEV_NJA20099028,EAST ORANGE GENERAL HOSPITAL SUPPORTIVE HSG.,2009,24,XDA2C_0336,NJA20099028,DEV_NJA20070125,NJA20070125,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0218,DEV_NJA0000X029,EAST ORANGE SENIOR SUPPORTIVE HOUSING,,60,XDA2C_0337,NJA0000X029,DEV_NJA20231006,NJA20231006,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0218,DEV_NJA20231006,EAST ORANGE SUPPORTIVE HOUSING,2023,59,XDA2C_0337,NJA20231006,DEV_NJA20231006,NJA20231006,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0219,DEV_NJA20020030,EASTAMPTON TOWN CENTER,2002,100,XDA2C_0338,NJA20020030,DEV_NJA20020030,NJA20020030,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0219,DEV_NJA20029020,EASTAMPTON APARTMENTS,2002,100,XDA2C_0338,NJA20029020,DEV_NJA20020030,NJA20020030,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0220,DEV_NJA20000030,ELIZABETH HOPE VI - PHASE I,2000,72,XDA2C_0339,NJA20000030,DEV_NJA20000030,NJA20000030,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0220,DEV_NJA20123043,ELIZABETH HOPE VI - PHASE I #560,2012,72,XDA2C_0339,NJA20123043,DEV_NJA20000030,NJA20000030,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0221,DEV_NJA19949008,WOOD STREET HOUSING (ESPERANZA APARTMENTS),1994,46,XDA2C_0340,NJA19949008,DEV_NJA19949008,NJA19949008,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0221,DEV_NJA19959891,ESPERANZA APTS.,1995,46,XDA2C_0340,NJA19959891,DEV_NJA19949008,NJA19949008,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0222,DEV_NJA0000X031,ETHEL LAWRENCE III AND CONNELL,,60,XDA2C_0341,NJA0000X031,DEV_NJA20183007,NJA20183007,3,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0222,DEV_NJA20183007,ETHEL LAWRENCE III + CONNELL,2018,60,XDA2C_0341,NJA20183007,DEV_NJA20183007,NJA20183007,3,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0222,DEV_NJA20186008,ETHEL R. LAWRENCE III-CONNELL,2018,60,XDA2C_0341,NJA20186008,DEV_NJA20183007,NJA20183007,3,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0223,DEV_NJA20029021,FILLMORE TOWERS / MADISON AND DEWEY,2002,108,XDA2C_0342,NJA20029021,DEV_NJA20029021,NJA20029021,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0223,DEV_NJA20029046,FILLMORE TOWERS / MADISON + DEWEY,2002,108,XDA2C_0342,NJA20029046,DEV_NJA20029021,NJA20029021,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0224,DEV_NJA20161011,FRANKLIN STREET VILLAS,2016,30,XDA2C_0343,NJA20161011,DEV_NJA20161011,NJA20161011,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0224,DEV_NJA20168009,FRANKLIN STREET VILLA,2016,30,XDA2C_0343,NJA20168009,DEV_NJA20161011,NJA20161011,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0225,DEV_NJA00000049,FREEDOM VILLAGE AT WESTAMPTON I,,48,XDA2C_0344,NJA00000049,DEV_NJA20161012,NJA20161012,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0225,DEV_NJA20161012,FREEDOM VILLAGE AT WESTAMPTON,2016,48,XDA2C_0344,NJA20161012,DEV_NJA20161012,NJA20161012,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0226,DEV_NJA20100060,GARFIELD II HOUSING,2010,61,XDA2C_0345,NJA20100060,DEV_NJA20100060,NJA20100060,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0226,DEV_NJA20105012,LITC#0918 GARFIELD II,2010,61,XDA2C_0345,NJA20105012,DEV_NJA20100060,NJA20100060,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0227,DEV_NJA0000X130,GRANVILLE TOWER,,80,XDA2C_0346,NJA0000X130,DEV_NJA20177024,NJA20177024,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0227,DEV_NJA20177024,GRANVILLE TOWERS,2017,79,XDA2C_0346,NJA20177024,DEV_NJA20177024,NJA20177024,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0228,DEV_NJA20040110,GREENWOOD TOWNHOMES,2004,217,XDA2C_0347,NJA20040110,DEV_NJA20040110,NJA20040110,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0228,DEV_NJA20049029,GREENWOOD TOWNHOUSES,2004,217,XDA2C_0347,NJA20049029,DEV_NJA20040110,NJA20040110,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0229,DEV_NJA20040130,WEST KINNEY GARDENS,2004,133,XDA2C_0348,NJA20040130,DEV_NJA20040130,NJA20040130,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0229,DEV_NJA20049019,WEST KINNEY GARDEN (A),2004,133,XDA2C_0348,NJA20049019,DEV_NJA20040130,NJA20040130,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0229,DEV_NJA20040135,WEST KINNEY GARDENS (B),2004,37,XDA2C_0349,NJA20040135,DEV_NJA20040135,NJA20040135,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0229,DEV_NJA20049030,HAYES HOMES/WEST KINNEY (B),2004,37,XDA2C_0349,NJA20049030,DEV_NJA20040135,NJA20040135,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0230,DEV_NJA20080030,HERITAGE VILLAGE @ MANALAPAN,2008,100,XDA2C_0350,NJA20080030,DEV_NJA20080030,NJA20080030,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0230,DEV_NJA20087010,LITC# 06403 HERITAGE VILLAGE AT MANALAPAN,2008,100,XDA2C_0350,NJA20087010,DEV_NJA20080030,NJA20080030,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0231,DEV_NJA20080165,HERITAGE VILLAGE AT LAWRENCE,2008,64,XDA2C_0351,NJA20080165,DEV_NJA20080165,NJA20080165,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0231,DEV_NJA20087008,HERITAGE VILLAGE AT LAWRENCE #06919,2008,63,XDA2C_0351,NJA20087008,DEV_NJA20080165,NJA20080165,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0232,DEV_NJA20060145,HOPEWELL GARDENS,2006,150,XDA2C_0352,NJA20060145,DEV_NJA20060145,NJA20060145,3,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0232,DEV_NJA20069008,HOPEWELL GARDENS #710,2006,150,XDA2C_0352,NJA20069008,DEV_NJA20060145,NJA20060145,3,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0232,DEV_NJA20069043,HOPEWELL VILLAGE,2006,150,XDA2C_0352,NJA20069043,DEV_NJA20060145,NJA20060145,3,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0233,DEV_NJA20080090,HORIZONS AT CLIFTON II,2008,104,XDA2C_0353,NJA20080090,DEV_NJA20080090,NJA20080090,3,2,merge_to_review_cluster,not_approved,FALSE
XDA2_0233,DEV_NJA20089090,HORIZONS AT CLIFTON II #0747,2008,103,XDA2C_0353,NJA20089090,DEV_NJA20080090,NJA20080090,3,2,merge_to_review_cluster,not_approved,FALSE
XDA2_0233,DEV_NJA20090035,HORIZONS AT CLIFTON III,2009,104,XDA2C_0354,NJA20090035,DEV_NJA20090035,NJA20090035,3,2,merge_to_review_cluster,not_approved,FALSE
XDA2_0233,DEV_NJA20099057,HORIZONS AT CLIFTON III #0748,2009,104,XDA2C_0354,NJA20099057,DEV_NJA20090035,NJA20090035,3,2,merge_to_review_cluster,not_approved,FALSE
XDA2_0234,DEV_NJA0000X042,JACOBS LANDING PHASE II,,60,XDA2C_0355,NJA0000X042,DEV_NJA20204016,NJA20204016,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0234,DEV_NJA20204016,JACOBS LANDING PHASE II #1710,2020,60,XDA2C_0355,NJA20204016,DEV_NJA20204016,NJA20204016,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0235,DEV_NJA20010050,JAMES T KIRK GARDENS,2001,24,XDA2C_0356,NJA20010050,DEV_NJA20010050,NJA20010050,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0235,DEV_NJA20123064,JAMES T. KIRK GARDENS #537,2012,24,XDA2C_0356,NJA20123064,DEV_NJA20010050,NJA20010050,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0235,DEV_NJA20120868,MILLENNIUM GARDENS,2012,24,XDA2C_0357,NJA20120868,DEV_NJA20120868,NJA20120868,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0235,DEV_NJA20123091,MILLENNIUM GARDENS #593,2012,24,XDA2C_0357,NJA20123091,DEV_NJA20120868,NJA20120868,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0236,DEV_NJA20090050,JOHN O PARKER HALL,2009,77,XDA2C_0358,NJA20090050,DEV_NJA20090050,NJA20090050,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0236,DEV_NJA20098010,"JOHN O. PARKER, JR. HALL",2009,77,XDA2C_0358,NJA20098010,DEV_NJA20090050,NJA20090050,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0237,DEV_NJA20070070,KING PLAZA,2007,249,XDA2C_0359,NJA20070070,DEV_NJA20070070,NJA20070070,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0237,DEV_NJA20078022,LITC#681 KING PLAZA,2007,249,XDA2C_0359,NJA20078022,DEV_NJA20070070,NJA20070070,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0238,DEV_NJA19959033,KING'S WAY APARTMENTS,1995,36,XDA2C_0360,NJA19959033,DEV_NJA19959033,NJA19959033,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0238,DEV_NJA20120890,KINGS WAY APARTMENTS,2012,36,XDA2C_0360,NJA20120890,DEV_NJA19959033,NJA19959033,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0239,DEV_NJA20120887,LAKEWOOD PLAZA SECTION II,2012,151,XDA2C_0361,NJA20120887,DEV_NJA20120887,NJA20120887,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0239,DEV_NJA20123073,LAKEWOOD PLAZA   SECTION II  #216,2012,151,XDA2C_0361,NJA20123073,DEV_NJA20120887,NJA20120887,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0240,DEV_NJA20100801,LEONIA RETIREMENT HOUSING II,2010,33,XDA2C_0362,NJA20100801,DEV_NJA20100801,NJA20100801,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0240,DEV_NJA20105015,LEONIA RETIREMENT HOUSING II #0844,2010,33,XDA2C_0362,NJA20105015,DEV_NJA20100801,NJA20100801,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0241,DEV_NJA20030045,LIBERTY PLACE APARTMENTS,2003,,XDA2C_0363,NJA20030045,DEV_NJA20030045,NJA20030045,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0241,DEV_NJA20039011,LIBERTY PLACE #619,2003,60,XDA2C_0363,NJA20039011,DEV_NJA20030045,NJA20030045,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0242,DEV_NJA20060100,LIFE LINK HOMES,2006,30,XDA2C_0364,NJA20060100,DEV_NJA20060100,NJA20060100,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0242,DEV_NJA20079062,LITC#06405 LIFE LINK HOMES,2007,30,XDA2C_0364,NJA20079062,DEV_NJA20060100,NJA20060100,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0243,DEV_NJA20039054,LINCOLN COMMONS - HADDONFIELD SENIORS,2003,,XDA2C_0365,NJA20039054,DEV_NJA20039054,NJA20039054,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0243,DEV_NJA20039069,LINCOLN COMMONS/HADDONFIELD SENIORS #637,2003,,XDA2C_0365,NJA20039069,DEV_NJA20039054,NJA20039054,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0244,DEV_NJA20020045,LINCOLN PARK TOWERS,2002,80,XDA2C_0366,NJA20020045,DEV_NJA20020045,NJA20020045,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0244,DEV_NJA20029024,LINCOLN PARK TOWER,2002,79,XDA2C_0366,NJA20029024,DEV_NJA20020045,NJA20020045,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0245,DEV_NJA20060115,NEW HOPE COMMUNITY PHASE I,2006,57,XDA2C_0367,NJA20060115,DEV_NJA20060115,NJA20060115,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0245,DEV_NJA20079093,NEW HOPE COMMUNITY PHASE I #740,2007,57,XDA2C_0367,NJA20079093,DEV_NJA20060115,NJA20060115,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0245,DEV_NJA20070135,PLEASANTVILLE V,2007,57,XDA2C_0368,NJA20070135,DEV_NJA20070135,NJA20070135,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0245,DEV_NJA20079075,LITC#05902 PLEASANTVILLE PHASE V,2007,57,XDA2C_0368,NJA20079075,DEV_NJA20070135,NJA20070135,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0246,DEV_NJA20078017,LITC#06909 COUNTRYSIDE VILLAGE PHASE II,2007,90,XDA2C_0326,NJA20078017,DEV_NJA20078017,NJA20078017,2,2,merge_to_review_cluster,not_approved,FALSE
XDA2_0246,DEV_NJA20087019,LITC#06910 - COUNTRYSIDE VILLAGE PHASE III,2008,93,XDA2C_0327,NJA20087019,DEV_NJA20087019,NJA20087019,2,2,merge_to_review_cluster,not_approved,FALSE
XDA2_0247,DEV_NJA20087024,LITC#0747 HORIZONS AT CLIFTON II,2008,103,XDA2C_0353,NJA20087024,DEV_NJA20080090,NJA20080090,3,2,merge_to_review_cluster,not_approved,FALSE
XDA2_0247,DEV_NJA20096013,LITC#0748 HORIZONS AT CLIFTON III,2009,104,XDA2C_0354,NJA20096013,DEV_NJA20090035,NJA20090035,3,2,merge_to_review_cluster,not_approved,FALSE
XDA2_0248,DEV_NJA20090045,NORTH CAMDEN LAND TRUST,2009,89,XDA2C_0369,NJA20090045,DEV_NJA20090045,NJA20090045,3,1,merge_to_review_cluster,not_approved,FALSE
