development_id,wheda_project_id,proposed_total_units,proposed_low_income_units,review_action,official_wheda_reviewer,official_wheda_reviewed_on,official_wheda_record_confirmation,internal_identity_reviewer,internal_identity_reviewed_on,internal_identity_address_confirmation,source_url,source_file,source_sha256,review_reason,reviewed_on
DEV_WIA20120095,52009,48,43,propose_direct_wheda_low_income_value,wheda_snapshot_read,2026-08-12,unique_name_year_total_match,internal_development_site_read,2026-08-12,matched_development_has_exact_site_address,https://www.wheda.com/developers-and-property-managers/tax-credits/multifamily-data-library/monitored-htc-projects,wheda_monitored_htc_projects.html,ba00414cf334e76c060d65ca8bcbda9ef6b2f50b260b3bdfca58af9bff2da25c,direct_value_proposed_not_applied,2026-08-12
DEV_WIA20120105,52019,70,70,propose_direct_wheda_low_income_value,wheda_snapshot_read,2026-08-12,unique_name_year_total_match,internal_development_site_read,2026-08-12,matched_development_has_exact_site_address,https://www.wheda.com/developers-and-property-managers/tax-credits/multifamily-data-library/monitored-htc-projects,wheda_monitored_htc_projects.html,ba00414cf334e76c060d65ca8bcbda9ef6b2f50b260b3bdfca58af9bff2da25c,direct_value_proposed_not_applied,2026-08-12
DEV_WIA20120115,52057,68,64,propose_direct_wheda_low_income_value,wheda_snapshot_read,2026-08-12,unique_name_year_total_match,internal_development_site_read,2026-08-12,matched_development_identity_previously_adjudicated_site_address_differs,https://www.wheda.com/developers-and-property-managers/tax-credits/multifamily-data-library/monitored-htc-projects,wheda_monitored_htc_projects.html,ba00414cf334e76c060d65ca8bcbda9ef6b2f50b260b3bdfca58af9bff2da25c,direct_value_proposed_not_applied,2026-08-12
DEV_WIA20120800,52320,232,148,propose_direct_wheda_low_income_value,wheda_snapshot_read,2026-08-12,unique_name_year_total_match,internal_development_site_read,2026-08-12,matched_development_identity_previously_adjudicated_site_address_differs,https://www.wheda.com/developers-and-property-managers/tax-credits/multifamily-data-library/monitored-htc-projects,wheda_monitored_htc_projects.html,ba00414cf334e76c060d65ca8bcbda9ef6b2f50b260b3bdfca58af9bff2da25c,direct_value_proposed_not_applied,2026-08-12
DEV_WIA20120801,52059,42,38,propose_direct_wheda_low_income_value,wheda_snapshot_read,2026-08-12,unique_name_year_total_match,internal_development_site_read,2026-08-12,matched_development_identity_previously_adjudicated_site_address_differs,https://www.wheda.com/developers-and-property-managers/tax-credits/multifamily-data-library/monitored-htc-projects,wheda_monitored_htc_projects.html,ba00414cf334e76c060d65ca8bcbda9ef6b2f50b260b3bdfca58af9bff2da25c,direct_value_proposed_not_applied,2026-08-12
DEV_WIA20120804,,,,retain_hud_pending_scope_or_match_review,wheda_snapshot_read,2026-08-12,wheda_snapshot_searched_no_safe_scope_match,internal_development_site_read,2026-08-12,internal_development_and_site_evidence_inspected_no_safe_scope_match,https://www.wheda.com/developers-and-property-managers/tax-credits/multifamily-data-library/monitored-htc-projects,wheda_monitored_htc_projects.html,ba00414cf334e76c060d65ca8bcbda9ef6b2f50b260b3bdfca58af9bff2da25c,no_unique_name_year_total_positive_low_income_match,2026-08-12
DEV_WIA20120805,52042,48,46,propose_direct_wheda_low_income_value,wheda_snapshot_read,2026-08-12,unique_name_year_total_match,internal_development_site_read,2026-08-12,matched_development_identity_previously_adjudicated_site_address_differs,https://www.wheda.com/developers-and-property-managers/tax-credits/multifamily-data-library/monitored-htc-projects,wheda_monitored_htc_projects.html,ba00414cf334e76c060d65ca8bcbda9ef6b2f50b260b3bdfca58af9bff2da25c,direct_value_proposed_not_applied,2026-08-12
DEV_WIA20120807,52038,41,41,propose_direct_wheda_low_income_value,wheda_snapshot_read,2026-08-12,unique_name_year_total_match,internal_development_site_read,2026-08-12,matched_development_identity_previously_adjudicated_site_address_differs,https://www.wheda.com/developers-and-property-managers/tax-credits/multifamily-data-library/monitored-htc-projects,wheda_monitored_htc_projects.html,ba00414cf334e76c060d65ca8bcbda9ef6b2f50b260b3bdfca58af9bff2da25c,direct_value_proposed_not_applied,2026-08-12
DEV_WIA20120810,52008,24,23,propose_direct_wheda_low_income_value,wheda_snapshot_read,2026-08-12,unique_name_year_total_match,internal_development_site_read,2026-08-12,matched_development_has_exact_site_address,https://www.wheda.com/developers-and-property-managers/tax-credits/multifamily-data-library/monitored-htc-projects,wheda_monitored_htc_projects.html,ba00414cf334e76c060d65ca8bcbda9ef6b2f50b260b3bdfca58af9bff2da25c,direct_value_proposed_not_applied,2026-08-12
DEV_WIA20123005,52063,60,60,propose_direct_wheda_low_income_value,wheda_snapshot_read,2026-08-12,unique_name_year_total_match,internal_development_site_read,2026-08-12,matched_development_identity_previously_adjudicated_site_address_differs,https://www.wheda.com/developers-and-property-managers/tax-credits/multifamily-data-library/monitored-htc-projects,wheda_monitored_htc_projects.html,ba00414cf334e76c060d65ca8bcbda9ef6b2f50b260b3bdfca58af9bff2da25c,direct_value_proposed_not_applied,2026-08-12
DEV_WIA20123012,52045,72,72,propose_direct_wheda_low_income_value,wheda_snapshot_read,2026-08-12,unique_name_year_total_match,internal_development_site_read,2026-08-12,matched_development_identity_previously_adjudicated_site_address_differs,https://www.wheda.com/developers-and-property-managers/tax-credits/multifamily-data-library/monitored-htc-projects,wheda_monitored_htc_projects.html,ba00414cf334e76c060d65ca8bcbda9ef6b2f50b260b3bdfca58af9bff2da25c,direct_value_proposed_not_applied,2026-08-12
DEV_WIA20123039,52050,51,51,propose_direct_wheda_low_income_value,wheda_snapshot_read,2026-08-12,unique_name_year_total_match,internal_development_site_read,2026-08-12,matched_development_identity_previously_adjudicated_site_address_differs,https://www.wheda.com/developers-and-property-managers/tax-credits/multifamily-data-library/monitored-htc-projects,wheda_monitored_htc_projects.html,ba00414cf334e76c060d65ca8bcbda9ef6b2f50b260b3bdfca58af9bff2da25c,direct_value_proposed_not_applied,2026-08-12
DEV_WIA20130003,52041,32,32,propose_direct_wheda_low_income_value,wheda_snapshot_read,2026-08-12,unique_name_year_total_match,internal_development_site_read,2026-08-12,matched_development_has_exact_site_address,https://www.wheda.com/developers-and-property-managers/tax-credits/multifamily-data-library/monitored-htc-projects,wheda_monitored_htc_projects.html,ba00414cf334e76c060d65ca8bcbda9ef6b2f50b260b3bdfca58af9bff2da25c,direct_value_proposed_not_applied,2026-08-12
DEV_WIA20130010,52226,60,60,propose_direct_wheda_low_income_value,wheda_snapshot_read,2026-08-12,unique_name_year_total_match,internal_development_site_read,2026-08-12,matched_development_identity_previously_adjudicated_site_address_differs,https://www.wheda.com/developers-and-property-managers/tax-credits/multifamily-data-library/monitored-htc-projects,wheda_monitored_htc_projects.html,ba00414cf334e76c060d65ca8bcbda9ef6b2f50b260b3bdfca58af9bff2da25c,direct_value_proposed_not_applied,2026-08-12
DEV_WIA20130013,,,,retain_hud_pending_scope_or_match_review,wheda_snapshot_read,2026-08-12,wheda_snapshot_searched_no_safe_scope_match,internal_development_site_read,2026-08-12,internal_development_and_site_evidence_inspected_no_safe_scope_match,https://www.wheda.com/developers-and-property-managers/tax-credits/multifamily-data-library/monitored-htc-projects,wheda_monitored_htc_projects.html,ba00414cf334e76c060d65ca8bcbda9ef6b2f50b260b3bdfca58af9bff2da25c,no_unique_name_year_total_positive_low_income_match,2026-08-12
DEV_WIA20130015,52727,30,30,propose_direct_wheda_low_income_value,wheda_snapshot_read,2026-08-12,unique_name_year_total_match,internal_development_site_read,2026-08-12,matched_development_identity_previously_adjudicated_site_address_differs,https://www.wheda.com/developers-and-property-managers/tax-credits/multifamily-data-library/monitored-htc-projects,wheda_monitored_htc_projects.html,ba00414cf334e76c060d65ca8bcbda9ef6b2f50b260b3bdfca58af9bff2da25c,direct_value_proposed_not_applied,2026-08-12
DEV_WIA20130016,52812,40,40,propose_direct_wheda_low_income_value,wheda_snapshot_read,2026-08-12,unique_name_year_total_match,internal_development_site_read,2026-08-12,matched_development_identity_previously_adjudicated_site_address_differs,https://www.wheda.com/developers-and-property-managers/tax-credits/multifamily-data-library/monitored-htc-projects,wheda_monitored_htc_projects.html,ba00414cf334e76c060d65ca8bcbda9ef6b2f50b260b3bdfca58af9bff2da25c,direct_value_proposed_not_applied,2026-08-12
DEV_WIA20130019,52706,46,41,propose_direct_wheda_low_income_value,wheda_snapshot_read,2026-08-12,unique_name_year_total_match,internal_development_site_read,2026-08-12,matched_development_has_exact_site_address,https://www.wheda.com/developers-and-property-managers/tax-credits/multifamily-data-library/monitored-htc-projects,wheda_monitored_htc_projects.html,ba00414cf334e76c060d65ca8bcbda9ef6b2f50b260b3bdfca58af9bff2da25c,direct_value_proposed_not_applied,2026-08-12
DEV_WIA20130020,52061,149,148,propose_direct_wheda_low_income_value,wheda_snapshot_read,2026-08-12,unique_name_year_total_match,internal_development_site_read,2026-08-12,matched_development_identity_previously_adjudicated_site_address_differs,https://www.wheda.com/developers-and-property-managers/tax-credits/multifamily-data-library/monitored-htc-projects,wheda_monitored_htc_projects.html,ba00414cf334e76c060d65ca8bcbda9ef6b2f50b260b3bdfca58af9bff2da25c,direct_value_proposed_not_applied,2026-08-12
DEV_WIA20130021,51921,53,53,propose_direct_wheda_low_income_value,wheda_snapshot_read,2026-08-12,unique_name_year_total_match,internal_development_site_read,2026-08-12,matched_development_identity_previously_adjudicated_site_address_differs,https://www.wheda.com/developers-and-property-managers/tax-credits/multifamily-data-library/monitored-htc-projects,wheda_monitored_htc_projects.html,ba00414cf334e76c060d65ca8bcbda9ef6b2f50b260b3bdfca58af9bff2da25c,direct_value_proposed_not_applied,2026-08-12
DEV_WIA20132003,50634,72,72,propose_direct_wheda_low_income_value,wheda_snapshot_read,2026-08-12,unique_name_year_total_match,internal_development_site_read,2026-08-12,matched_development_identity_previously_adjudicated_site_address_differs,https://www.wheda.com/developers-and-property-managers/tax-credits/multifamily-data-library/monitored-htc-projects,wheda_monitored_htc_projects.html,ba00414cf334e76c060d65ca8bcbda9ef6b2f50b260b3bdfca58af9bff2da25c,direct_value_proposed_not_applied,2026-08-12
DEV_WIA20132005,50166,80,77,propose_direct_wheda_low_income_value,wheda_snapshot_read,2026-08-12,unique_name_year_total_match,internal_development_site_read,2026-08-12,matched_development_identity_previously_adjudicated_site_address_differs,https://www.wheda.com/developers-and-property-managers/tax-credits/multifamily-data-library/monitored-htc-projects,wheda_monitored_htc_projects.html,ba00414cf334e76c060d65ca8bcbda9ef6b2f50b260b3bdfca58af9bff2da25c,direct_value_proposed_not_applied,2026-08-12
DEV_WIA20132010,52803,24,24,propose_direct_wheda_low_income_value,wheda_snapshot_read,2026-08-12,unique_name_year_total_match,internal_development_site_read,2026-08-12,matched_development_identity_previously_adjudicated_site_address_differs,https://www.wheda.com/developers-and-property-managers/tax-credits/multifamily-data-library/monitored-htc-projects,wheda_monitored_htc_projects.html,ba00414cf334e76c060d65ca8bcbda9ef6b2f50b260b3bdfca58af9bff2da25c,direct_value_proposed_not_applied,2026-08-12
DEV_WIA20140005,52780,36,30,propose_direct_wheda_low_income_value,wheda_snapshot_read,2026-08-12,unique_name_year_total_match,internal_development_site_read,2026-08-12,matched_development_identity_previously_adjudicated_site_address_differs,https://www.wheda.com/developers-and-property-managers/tax-credits/multifamily-data-library/monitored-htc-projects,wheda_monitored_htc_projects.html,ba00414cf334e76c060d65ca8bcbda9ef6b2f50b260b3bdfca58af9bff2da25c,direct_value_proposed_not_applied,2026-08-12
DEV_WIA20140020,52816,60,56,propose_direct_wheda_low_income_value,wheda_snapshot_read,2026-08-12,unique_name_year_total_match,internal_development_site_read,2026-08-12,matched_development_identity_previously_adjudicated_site_address_differs,https://www.wheda.com/developers-and-property-managers/tax-credits/multifamily-data-library/monitored-htc-projects,wheda_monitored_htc_projects.html,ba00414cf334e76c060d65ca8bcbda9ef6b2f50b260b3bdfca58af9bff2da25c,direct_value_proposed_not_applied,2026-08-12
DEV_WIA20141006,52718,24,24,propose_direct_wheda_low_income_value,wheda_snapshot_read,2026-08-12,unique_name_year_total_match,internal_development_site_read,2026-08-12,matched_development_identity_previously_adjudicated_site_address_differs,https://www.wheda.com/developers-and-property-managers/tax-credits/multifamily-data-library/monitored-htc-projects,wheda_monitored_htc_projects.html,ba00414cf334e76c060d65ca8bcbda9ef6b2f50b260b3bdfca58af9bff2da25c,direct_value_proposed_not_applied,2026-08-12
DEV_WIA20141010,52708,72,61,propose_direct_wheda_low_income_value,wheda_snapshot_read,2026-08-12,unique_name_year_total_match,internal_development_site_read,2026-08-12,matched_development_identity_previously_adjudicated_site_address_differs,https://www.wheda.com/developers-and-property-managers/tax-credits/multifamily-data-library/monitored-htc-projects,wheda_monitored_htc_projects.html,ba00414cf334e76c060d65ca8bcbda9ef6b2f50b260b3bdfca58af9bff2da25c,direct_value_proposed_not_applied,2026-08-12
DEV_WIA20141011,52791,84,84,propose_direct_wheda_low_income_value,wheda_snapshot_read,2026-08-12,unique_name_year_total_match,internal_development_site_read,2026-08-12,matched_development_identity_previously_adjudicated_site_address_differs,https://www.wheda.com/developers-and-property-managers/tax-credits/multifamily-data-library/monitored-htc-projects,wheda_monitored_htc_projects.html,ba00414cf334e76c060d65ca8bcbda9ef6b2f50b260b3bdfca58af9bff2da25c,direct_value_proposed_not_applied,2026-08-12
DEV_WIA20141012,52866,127,127,propose_direct_wheda_low_income_value,wheda_snapshot_read,2026-08-12,unique_name_year_total_match,internal_development_site_read,2026-08-12,matched_development_identity_previously_adjudicated_site_address_differs,https://www.wheda.com/developers-and-property-managers/tax-credits/multifamily-data-library/monitored-htc-projects,wheda_monitored_htc_projects.html,ba00414cf334e76c060d65ca8bcbda9ef6b2f50b260b3bdfca58af9bff2da25c,direct_value_proposed_not_applied,2026-08-12
DEV_WIA20141014,,,,retain_hud_pending_scope_or_match_review,wheda_snapshot_read,2026-08-12,wheda_snapshot_searched_no_safe_scope_match,internal_development_site_read,2026-08-12,internal_development_and_site_evidence_inspected_no_safe_scope_match,https://www.wheda.com/developers-and-property-managers/tax-credits/multifamily-data-library/monitored-htc-projects,wheda_monitored_htc_projects.html,ba00414cf334e76c060d65ca8bcbda9ef6b2f50b260b3bdfca58af9bff2da25c,no_unique_name_year_total_positive_low_income_match,2026-08-12
DEV_WIA20141015,,,,retain_hud_pending_scope_or_match_review,wheda_snapshot_read,2026-08-12,wheda_snapshot_searched_no_safe_scope_match,internal_development_site_read,2026-08-12,internal_development_and_site_evidence_inspected_no_safe_scope_match,https://www.wheda.com/developers-and-property-managers/tax-credits/multifamily-data-library/monitored-htc-projects,wheda_monitored_htc_projects.html,ba00414cf334e76c060d65ca8bcbda9ef6b2f50b260b3bdfca58af9bff2da25c,no_unique_name_year_total_positive_low_income_match,2026-08-12
DEV_WIA20141019,51721,40,40,propose_direct_wheda_low_income_value,wheda_snapshot_read,2026-08-12,unique_name_year_total_match,internal_development_site_read,2026-08-12,matched_development_identity_previously_adjudicated_site_address_differs,https://www.wheda.com/developers-and-property-managers/tax-credits/multifamily-data-library/monitored-htc-projects,wheda_monitored_htc_projects.html,ba00414cf334e76c060d65ca8bcbda9ef6b2f50b260b3bdfca58af9bff2da25c,direct_value_proposed_not_applied,2026-08-12
DEV_WIA20141020,52830,439,431,propose_direct_wheda_low_income_value,wheda_snapshot_read,2026-08-12,unique_name_year_total_match,internal_development_site_read,2026-08-12,matched_development_identity_previously_adjudicated_site_address_differs,https://www.wheda.com/developers-and-property-managers/tax-credits/multifamily-data-library/monitored-htc-projects,wheda_monitored_htc_projects.html,ba00414cf334e76c060d65ca8bcbda9ef6b2f50b260b3bdfca58af9bff2da25c,direct_value_proposed_not_applied,2026-08-12
DEV_WIA20150001,52795,49,41,propose_direct_wheda_low_income_value,wheda_snapshot_read,2026-08-12,unique_name_year_total_match,internal_development_site_read,2026-08-12,matched_development_has_exact_site_address,https://www.wheda.com/developers-and-property-managers/tax-credits/multifamily-data-library/monitored-htc-projects,wheda_monitored_htc_projects.html,ba00414cf334e76c060d65ca8bcbda9ef6b2f50b260b3bdfca58af9bff2da25c,direct_value_proposed_not_applied,2026-08-12
DEV_WIA20150005,51422,54,54,propose_direct_wheda_low_income_value,wheda_snapshot_read,2026-08-12,unique_name_year_total_match,internal_development_site_read,2026-08-12,matched_development_identity_previously_adjudicated_site_address_differs,https://www.wheda.com/developers-and-property-managers/tax-credits/multifamily-data-library/monitored-htc-projects,wheda_monitored_htc_projects.html,ba00414cf334e76c060d65ca8bcbda9ef6b2f50b260b3bdfca58af9bff2da25c,direct_value_proposed_not_applied,2026-08-12
DEV_WIA20150008,52766,40,40,propose_direct_wheda_low_income_value,wheda_snapshot_read,2026-08-12,unique_name_year_total_match,internal_development_site_read,2026-08-12,matched_development_identity_previously_adjudicated_site_address_differs,https://www.wheda.com/developers-and-property-managers/tax-credits/multifamily-data-library/monitored-htc-projects,wheda_monitored_htc_projects.html,ba00414cf334e76c060d65ca8bcbda9ef6b2f50b260b3bdfca58af9bff2da25c,direct_value_proposed_not_applied,2026-08-12
DEV_WIA20150011,52843,50,50,propose_direct_wheda_low_income_value,wheda_snapshot_read,2026-08-12,unique_name_year_total_match,internal_development_site_read,2026-08-12,matched_development_identity_previously_adjudicated_site_address_differs,https://www.wheda.com/developers-and-property-managers/tax-credits/multifamily-data-library/monitored-htc-projects,wheda_monitored_htc_projects.html,ba00414cf334e76c060d65ca8bcbda9ef6b2f50b260b3bdfca58af9bff2da25c,direct_value_proposed_not_applied,2026-08-12
DEV_WIA20151006,51707,40,40,propose_direct_wheda_low_income_value,wheda_snapshot_read,2026-08-12,unique_name_year_total_match,internal_development_site_read,2026-08-12,matched_development_identity_previously_adjudicated_site_address_differs,https://www.wheda.com/developers-and-property-managers/tax-credits/multifamily-data-library/monitored-htc-projects,wheda_monitored_htc_projects.html,ba00414cf334e76c060d65ca8bcbda9ef6b2f50b260b3bdfca58af9bff2da25c,direct_value_proposed_not_applied,2026-08-12
DEV_WIA20151010,51389,164,164,propose_direct_wheda_low_income_value,wheda_snapshot_read,2026-08-12,unique_name_year_total_match,internal_development_site_read,2026-08-12,matched_development_identity_previously_adjudicated_site_address_differs,https://www.wheda.com/developers-and-property-managers/tax-credits/multifamily-data-library/monitored-htc-projects,wheda_monitored_htc_projects.html,ba00414cf334e76c060d65ca8bcbda9ef6b2f50b260b3bdfca58af9bff2da25c,direct_value_proposed_not_applied,2026-08-12
DEV_WIA20151011,51106,80,80,propose_direct_wheda_low_income_value,wheda_snapshot_read,2026-08-12,unique_name_year_total_match,internal_development_site_read,2026-08-12,matched_development_identity_previously_adjudicated_site_address_differs,https://www.wheda.com/developers-and-property-managers/tax-credits/multifamily-data-library/monitored-htc-projects,wheda_monitored_htc_projects.html,ba00414cf334e76c060d65ca8bcbda9ef6b2f50b260b3bdfca58af9bff2da25c,direct_value_proposed_not_applied,2026-08-12
DEV_WIA20151014,52282,224,224,propose_direct_wheda_low_income_value,wheda_snapshot_read,2026-08-12,unique_name_year_total_match,internal_development_site_read,2026-08-12,matched_development_identity_previously_adjudicated_site_address_differs,https://www.wheda.com/developers-and-property-managers/tax-credits/multifamily-data-library/monitored-htc-projects,wheda_monitored_htc_projects.html,ba00414cf334e76c060d65ca8bcbda9ef6b2f50b260b3bdfca58af9bff2da25c,direct_value_proposed_not_applied,2026-08-12
DEV_WIA20151016,52829,24,23,propose_direct_wheda_low_income_value,wheda_snapshot_read,2026-08-12,unique_name_year_total_match,internal_development_site_read,2026-08-12,matched_development_has_exact_site_address,https://www.wheda.com/developers-and-property-managers/tax-credits/multifamily-data-library/monitored-htc-projects,wheda_monitored_htc_projects.html,ba00414cf334e76c060d65ca8bcbda9ef6b2f50b260b3bdfca58af9bff2da25c,direct_value_proposed_not_applied,2026-08-12
DEV_WIA20160001,52858,60,40,propose_direct_wheda_low_income_value,wheda_snapshot_read,2026-08-12,unique_name_year_total_match,internal_development_site_read,2026-08-12,matched_development_identity_previously_adjudicated_site_address_differs,https://www.wheda.com/developers-and-property-managers/tax-credits/multifamily-data-library/monitored-htc-projects,wheda_monitored_htc_projects.html,ba00414cf334e76c060d65ca8bcbda9ef6b2f50b260b3bdfca58af9bff2da25c,direct_value_proposed_not_applied,2026-08-12
DEV_WIA20160010,52697,72,61,propose_direct_wheda_low_income_value,wheda_snapshot_read,2026-08-12,unique_name_year_total_match,internal_development_site_read,2026-08-12,matched_development_identity_previously_adjudicated_site_address_differs,https://www.wheda.com/developers-and-property-managers/tax-credits/multifamily-data-library/monitored-htc-projects,wheda_monitored_htc_projects.html,ba00414cf334e76c060d65ca8bcbda9ef6b2f50b260b3bdfca58af9bff2da25c,direct_value_proposed_not_applied,2026-08-12
DEV_WIA20160011,52851,60,60,propose_direct_wheda_low_income_value,wheda_snapshot_read,2026-08-12,unique_name_year_total_match,internal_development_site_read,2026-08-12,matched_development_has_exact_site_address,https://www.wheda.com/developers-and-property-managers/tax-credits/multifamily-data-library/monitored-htc-projects,wheda_monitored_htc_projects.html,ba00414cf334e76c060d65ca8bcbda9ef6b2f50b260b3bdfca58af9bff2da25c,direct_value_proposed_not_applied,2026-08-12
DEV_WIA20160013,52310,52,51,propose_direct_wheda_low_income_value,wheda_snapshot_read,2026-08-12,unique_name_year_total_match,internal_development_site_read,2026-08-12,matched_development_has_exact_site_address,https://www.wheda.com/developers-and-property-managers/tax-credits/multifamily-data-library/monitored-htc-projects,wheda_monitored_htc_projects.html,ba00414cf334e76c060d65ca8bcbda9ef6b2f50b260b3bdfca58af9bff2da25c,direct_value_proposed_not_applied,2026-08-12
DEV_WIA20161005,52845,40,40,propose_direct_wheda_low_income_value,wheda_snapshot_read,2026-08-12,unique_name_year_total_match,internal_development_site_read,2026-08-12,matched_development_identity_previously_adjudicated_site_address_differs,https://www.wheda.com/developers-and-property-managers/tax-credits/multifamily-data-library/monitored-htc-projects,wheda_monitored_htc_projects.html,ba00414cf334e76c060d65ca8bcbda9ef6b2f50b260b3bdfca58af9bff2da25c,direct_value_proposed_not_applied,2026-08-12
DEV_WIA20161006,,,,retain_hud_pending_scope_or_match_review,wheda_snapshot_read,2026-08-12,wheda_snapshot_searched_no_safe_scope_match,internal_development_site_read,2026-08-12,internal_development_and_site_evidence_inspected_no_safe_scope_match,https://www.wheda.com/developers-and-property-managers/tax-credits/multifamily-data-library/monitored-htc-projects,wheda_monitored_htc_projects.html,ba00414cf334e76c060d65ca8bcbda9ef6b2f50b260b3bdfca58af9bff2da25c,no_unique_name_year_total_positive_low_income_match,2026-08-12
DEV_WIA20161009,51492,28,26,propose_direct_wheda_low_income_value,wheda_snapshot_read,2026-08-12,unique_name_year_total_match,internal_development_site_read,2026-08-12,matched_development_identity_previously_adjudicated_site_address_differs,https://www.wheda.com/developers-and-property-managers/tax-credits/multifamily-data-library/monitored-htc-projects,wheda_monitored_htc_projects.html,ba00414cf334e76c060d65ca8bcbda9ef6b2f50b260b3bdfca58af9bff2da25c,direct_value_proposed_not_applied,2026-08-12
DEV_WIA20161017,52868,55,47,propose_direct_wheda_low_income_value,wheda_snapshot_read,2026-08-12,unique_name_year_total_match,internal_development_site_read,2026-08-12,matched_development_has_exact_site_address,https://www.wheda.com/developers-and-property-managers/tax-credits/multifamily-data-library/monitored-htc-projects,wheda_monitored_htc_projects.html,ba00414cf334e76c060d65ca8bcbda9ef6b2f50b260b3bdfca58af9bff2da25c,direct_value_proposed_not_applied,2026-08-12
DEV_WIA20161020,,,,retain_hud_pending_scope_or_match_review,wheda_snapshot_read,2026-08-12,wheda_snapshot_searched_no_safe_scope_match,internal_development_site_read,2026-08-12,internal_development_and_site_evidence_inspected_no_safe_scope_match,https://www.wheda.com/developers-and-property-managers/tax-credits/multifamily-data-library/monitored-htc-projects,wheda_monitored_htc_projects.html,ba00414cf334e76c060d65ca8bcbda9ef6b2f50b260b3bdfca58af9bff2da25c,no_unique_name_year_total_positive_low_income_match,2026-08-12
DEV_WIA20162007,,,,retain_hud_pending_scope_or_match_review,wheda_snapshot_read,2026-08-12,wheda_snapshot_searched_no_safe_scope_match,internal_development_site_read,2026-08-12,internal_development_and_site_evidence_inspected_no_safe_scope_match,https://www.wheda.com/developers-and-property-managers/tax-credits/multifamily-data-library/monitored-htc-projects,wheda_monitored_htc_projects.html,ba00414cf334e76c060d65ca8bcbda9ef6b2f50b260b3bdfca58af9bff2da25c,no_unique_name_year_total_positive_low_income_match,2026-08-12
DEV_WIA20162017,52890,33,33,propose_direct_wheda_low_income_value,wheda_snapshot_read,2026-08-12,unique_name_year_total_match,internal_development_site_read,2026-08-12,matched_development_has_exact_site_address,https://www.wheda.com/developers-and-property-managers/tax-credits/multifamily-data-library/monitored-htc-projects,wheda_monitored_htc_projects.html,ba00414cf334e76c060d65ca8bcbda9ef6b2f50b260b3bdfca58af9bff2da25c,direct_value_proposed_not_applied,2026-08-12
DEV_WIA20163017,52931,38,38,propose_direct_wheda_low_income_value,wheda_snapshot_read,2026-08-12,unique_name_year_total_match,internal_development_site_read,2026-08-12,matched_development_identity_previously_adjudicated_site_address_differs,https://www.wheda.com/developers-and-property-managers/tax-credits/multifamily-data-library/monitored-htc-projects,wheda_monitored_htc_projects.html,ba00414cf334e76c060d65ca8bcbda9ef6b2f50b260b3bdfca58af9bff2da25c,direct_value_proposed_not_applied,2026-08-12
DEV_WIA20170004,52918,54,54,propose_direct_wheda_low_income_value,wheda_snapshot_read,2026-08-12,unique_name_year_total_match,internal_development_site_read,2026-08-12,matched_development_has_exact_site_address,https://www.wheda.com/developers-and-property-managers/tax-credits/multifamily-data-library/monitored-htc-projects,wheda_monitored_htc_projects.html,ba00414cf334e76c060d65ca8bcbda9ef6b2f50b260b3bdfca58af9bff2da25c,direct_value_proposed_not_applied,2026-08-12
DEV_WIA20170006,52882,57,50,propose_direct_wheda_low_income_value,wheda_snapshot_read,2026-08-12,unique_name_year_total_match,internal_development_site_read,2026-08-12,matched_development_identity_previously_adjudicated_site_address_differs,https://www.wheda.com/developers-and-property-managers/tax-credits/multifamily-data-library/monitored-htc-projects,wheda_monitored_htc_projects.html,ba00414cf334e76c060d65ca8bcbda9ef6b2f50b260b3bdfca58af9bff2da25c,direct_value_proposed_not_applied,2026-08-12
DEV_WIA20170010,52162,118,117,propose_direct_wheda_low_income_value,wheda_snapshot_read,2026-08-12,unique_name_year_total_match,internal_development_site_read,2026-08-12,matched_development_has_exact_site_address,https://www.wheda.com/developers-and-property-managers/tax-credits/multifamily-data-library/monitored-htc-projects,wheda_monitored_htc_projects.html,ba00414cf334e76c060d65ca8bcbda9ef6b2f50b260b3bdfca58af9bff2da25c,direct_value_proposed_not_applied,2026-08-12
DEV_WIA20171003,52924,28,24,propose_direct_wheda_low_income_value,wheda_snapshot_read,2026-08-12,unique_name_year_total_match,internal_development_site_read,2026-08-12,matched_development_identity_previously_adjudicated_site_address_differs,https://www.wheda.com/developers-and-property-managers/tax-credits/multifamily-data-library/monitored-htc-projects,wheda_monitored_htc_projects.html,ba00414cf334e76c060d65ca8bcbda9ef6b2f50b260b3bdfca58af9bff2da25c,direct_value_proposed_not_applied,2026-08-12
DEV_WIA20171008,52883,32,29,propose_direct_wheda_low_income_value,wheda_snapshot_read,2026-08-12,unique_name_year_total_match,internal_development_site_read,2026-08-12,matched_development_identity_previously_adjudicated_site_address_differs,https://www.wheda.com/developers-and-property-managers/tax-credits/multifamily-data-library/monitored-htc-projects,wheda_monitored_htc_projects.html,ba00414cf334e76c060d65ca8bcbda9ef6b2f50b260b3bdfca58af9bff2da25c,direct_value_proposed_not_applied,2026-08-12
DEV_WIA20171016,52925,18,16,propose_direct_wheda_low_income_value,wheda_snapshot_read,2026-08-12,unique_name_year_total_match,internal_development_site_read,2026-08-12,matched_development_has_exact_site_address,https://www.wheda.com/developers-and-property-managers/tax-credits/multifamily-data-library/monitored-htc-projects,wheda_monitored_htc_projects.html,ba00414cf334e76c060d65ca8bcbda9ef6b2f50b260b3bdfca58af9bff2da25c,direct_value_proposed_not_applied,2026-08-12
